A,B,result,RefD
Electromagnetic_spectrum,Reflection_(physics),0,-0.00880528
Gravitational_constant,Force,1,0.018038408
Equations_of_motion,Force,1,0.197478247
Work_(physics),Mechanical_energy,0,-0.19289653
Acceleration,Kilogram,0,0.231580396
Electric_current,Series_and_parallel_circuits,0,-0.319847668
Speed,Distance,1,0.207178237
Scalar_multiplication,Position_(vector),0,-0.02944954
Force,Electromotive_force,0,-0.090726992
Amplitude,Huygens–Fresnel_principle,0,-0.055742845
Speed,Gravity_of_Earth,0,-0.033963986
Velocity,Motion_(physics),1,0.080561905
Physics,Electric_potential,0,-0.272587201
Electric_field,Emission_spectrum,0,-0.090830768
Wavelength,Electromagnetic_spectrum,0,-0.096379151
Torque,Energy,0,0.355170884
Strength_of_materials,Elasticity_(physics),1,0.092236582
Scattering,Collision,0,-0.006964768
Doppler_effect,Wave,1,0.041342065
Newton's_law_of_universal_gravitation,Distance,1,0.064992316
Acceleration,Field_(physics),0,0.008443977
Shock_wave,Distance,1,-0.000290133
Inelastic_collision,Physics,1,0.284060666
Euclidean_vector,Length,0,0.026593022
Hertz,Electromagnetic_spectrum,0,-0.110106734
Equations_of_motion,Motion_(physics),1,0.02246205
Mechanical_energy,Energy_level,0,0.316343932
Electron,Velocity,0,-0.037381524
Gravitational_acceleration,Inertial_frame_of_reference,0,0.084566033
Euclidean_vector,Projectile_motion,0,-0.032412536
Equations_of_motion,Euclidean_vector,1,0.05822089
Plane_mirror,Real_image,0,-0.030514375
Free_fall,Motion_(physics),1,0.039397348
Kinetic_energy,Energy,1,0.272235989
Field_(physics),Electromagnetic_radiation,0,0.065605921
Friction,Work_(physics),0,-0.146681066
Electric_potential,Electric_field,1,0.16294287
Electric_potential_energy,Motion_(physics),1,0.026331971
Displacement_(vector),Length,0,0.051489665
Refractive_index,Angle_of_incidence,1,-0.030290329
Work_(physics),Position_(vector),1,-0.284070918
Electric_field,Electric_current,0,0.066931129
Force,Normal_force,0,-0.603552892
Electron,Light,0,-0.147133712
Wave,Physics,1,0.180199544
Elasticity_(physics),Strength_of_materials,0,-0.092236582
Acceleration,Newton's_law_of_universal_gravitation,0,0.20938175
Electron,Electric_field,0,-0.151906613
Emission_spectrum,Electric_current,1,0.031134705
Wave,Snell's_law,0,-0.147932213
Electron,Mechanical_energy,0,-0.10943047
Refracting_telescope,Refraction,1,0.108502642
Sound_intensity,Distance,0,0.079566745
Frequency,Doppler_effect,0,-0.135824899
Interference_(wave_propagation),Geometrical_optics,0,0.014549727
Physics,Interference_(wave_propagation),0,-0.188733841
Magnet,Euclidean_vector,0,0.037639573
Intensity_(physics),Kinetic_energy,0,0.102318343
Capacitance,Coulomb,0,0.094759982
Interference_(wave_propagation),Electron,0,0.20780575
Mechanical_energy,Potential_energy,1,0.22812237
Electric_field,Distance,0,0.02695965
Kinetic_energy,Velocity,0,-0.144684271
Electron,Electrical_polarity,0,-0.248175656
Physics,Specular_reflection,0,-0.178231882
Speed,Refractive_index,0,0.0355756
Laser,Power_(physics),0,0.01653102
Electric_potential_energy,Displacement_(vector),1,-0.002234085
Magnetism,Metre,0,0.122197944
Voltage,Ohm,0,0.036095438
Euclidean_vector,Electric_potential_energy,0,-0.038249651
Speed,Transverse_wave,0,-0.022240439
Velocity,Physics,1,0.333876443
Elasticity_(physics),Temperature,0,0.102454912
Color,Dispersion_(optics),0,-0.011580808
Acceleration,Electric_potential,0,-0.023506572
Hooke's_law,Wave,0,-0.020860161
Electrical_polarity,Force,0,0.027125618
Force,Distance,0,0.072915442
Contact_force,Normal_force,0,0.264541338
Telescope,Mass,0,-0.00570134
Sonic_boom,Physics,1,0.002651399
Insulator_(electricity),Electrical_resistance_and_conductance,0,-0.088482198
Intensity_(physics),Amplitude,0,0.004408983
Electric_potential,Gravitational_field,0,-0.011304548
Hooke's_law,Scalar_(mathematics),0,0.030799033
Sonic_boom,Hertz,0,0.017303867
Hertz,Musical_tone,0,-0.185607098
Light,Refracting_telescope,0,-0.069524457
Electron,Electric_current,0,-0.248175656
Speed,Elastic_collision,0,-0.083776839
Displacement_(vector),Electric_potential,0,-0.016981827
Physics,Mirror_image,0,-0.086882738
Distance,Refractive_index,0,0.0048147
Inertial_frame_of_reference,Collision,0,-0.093072047
Hardness,Kilogram,0,0.000905584
Plane_mirror,Length,0,0.0
Friction,Gravitational_acceleration,0,-0.163409258
Snell's_law,Light,1,0.194317493
Virtual_image,Mirror_image,0,0.030844074
Sonic_boom,Distance,0,0.0
Mechanical_energy,Euclidean_vector,1,-0.001489944
Electron,Dielectric,0,-0.177407204
Dispersion_(optics),Wavelength,0,0.009145746
Physics,Mass,0,-0.116557121
Photoelectric_effect,Kinetic_energy,0,0.022301175
Intensity_(physics),Force,1,0.129254722
Electron,Refractive_index,0,-0.086917379
Speed,Electron,0,0.058294419
Field_line,Coulomb's_law,0,0.073027986
Electric_field,Wave,0,-0.065475226
Force,Electric_current,0,-0.027125618
Refraction,Refractive_index,0,0.104350345
Energy,Sonic_boom,0,-0.040508943
Fatigue_(material),Force,1,0.0184051
Free_fall,Gravity,1,0.263458458
Speed,Hertz,0,0.195231772
Electromagnetic_spectrum,Coulomb's_law,1,-0.019404787
Electric_potential,Joule,0,0.177067185
Motion_(physics),Planet,0,0.082495464
Snell's_law,Electromagnetic_radiation,0,0.045000149
Electron,Capacitance,0,-0.167577044
Amplitude,Field_(physics),0,0.047128548
Euclidean_vector,Electrostatics,0,-0.060638427
Scattering,Wavelength,1,0.05820753
Magnetic_field,Electric_field,0,-0.160678937
Force,Torque,0,-0.230081
Energy,Metre,0,0.012397398
Mass,Gravity,0,-0.084562246
Energy,Projectile_motion,0,-0.113527067
Standing_wave,Energy_level,0,-0.068213378
Wave,Potential_energy,0,0.008055006
Voltage,Electrostatics,0,0.069709375
Lever,Length,0,0.0
Motion_(physics),Non-inertial_reference_frame,0,-0.290496337
Friction,Electron,0,0.011562852
Electrostatics,Physics,1,0.283913129
Acceleration,Hooke's_law,0,0.010258043
Light,Mirror_image,0,-0.164044255
Friction,Speed,0,-0.042753768
Displacement_(vector),Electrostatics,0,-0.025882203
Energy,Electric_potential_energy,0,-0.254615242
Field_(physics),Gravitational_field,0,-0.036871127
Electrical_resistance_and_conductance,Energy,0,0.121644914
Work_(physics),Kilogram,0,0.200957744
Energy,Intensity_(physics),0,-0.268015197
Collision,Force,1,0.154453128
Voltage,Capacitance,0,0.015964519
Mechanical_energy,Motion_(physics),1,0.0629329
Work_(physics),Length,0,0.006596525
Physics,Snell's_law,0,-0.138900463
Electromagnetic_spectrum,Electric_field,1,0.072366653
Voltage,Ohm's_law,0,0.069587374
Hertz,Velocity,0,-0.210146569
Displacement_(vector),Work_(physics),0,0.276192831
Inertial_frame_of_reference,Speed,1,0.095224712
Physics,Lever,0,-0.072303816
Torque,Lever,1,-0.100029765
Hooke's_law,Force,1,0.148687296
Sonic_boom,Sound,1,-0.005390433
Physics,Displacement_(vector),0,-0.366604577
Magnetic_field,Wave,0,-0.076922567
Hooke's_law,Temperature,0,0.07614613
Equations_of_motion,Physics,1,0.347131796
Specular_reflection,Ray_(optics),1,-0.005581648
Mass,Torque,0,-0.236015081
Gravity,Force,1,0.016383516
Refractive_index,Optical_microscope,0,-0.070414387
Crest_(physics),Physics,1,0.480639768
Elastic_collision,Speed,1,0.083776839
Hooke's_law,Deformation_(engineering),1,-0.128652914
Resonance_(particle_physics),Scattering,0,0.032809545
Amplitude,Electric_field,0,0.118191634
Physics,Electrical_conductor,0,-0.143004058
Inertial_frame_of_reference,Velocity,0,-0.089381787
Free_fall,Planet,0,0.143473702
Specular_reflection,Refraction,0,0.139299379
Intensity_(physics),Wave,0,0.055394609
Refractive_index,Motion_(physics),1,-0.013299641
Newton's_law_of_universal_gravitation,Field_(physics),0,-0.056685951
Acceleration,Work_(physics),0,0.142877807
Free_fall,Gravitational_field,0,-0.068891632
Color,Pigment,0,0.052163884
Force,Creep_(deformation),0,-0.015217645
Sonic_boom,Shock_wave,0,0.099100045
Physics,Speed,0,-0.215272134
Energy,Refraction,0,-0.046402124
Acceleration,Tension_(physics),0,-0.259257786
Coulomb,Electromotive_force,0,0.004545925
Force,Physics,1,0.174741171
Speed,Newton's_law_of_universal_gravitation,0,-0.030683853
Emission_spectrum,Energy_level,1,0.051972576
Speed,Energy,0,0.168709772
Dielectric,Temperature,0,0.027878152
Amplitude,Equations_of_motion,0,0.008487649
Electromotive_force,Magnetism,0,0.036336704
Relative_velocity,Speed,1,0.496209828
Electron,Temperature,0,-0.077768165
Collision,Distance,0,0.015024154
Electromagnetic_spectrum,Physics,1,0.012121447
Scalar_(mathematics),Scalar_multiplication,0,-0.022164379
Newton's_laws_of_motion,Motion_(physics),1,-0.233305879
Electron,Laser,0,-0.093575583
Interference_(wave_propagation),Wavelength,1,0.14119903
Displacement_(vector),Physics,1,0.366604577
Potential_energy,Power_(physics),0,-0.00165195
Euclidean_vector,Physics,0,0.310703666
Field_(physics),Emission_spectrum,0,-0.021718246
Electric_field,Electric_potential_energy,0,0.059405168
Electron,Optical_microscope,0,-0.052878815
Energy,Planet,0,0.012269252
Dielectric,Refractive_index,0,-0.04106874
Wave,Reflection_(physics),0,-0.06747247
Acceleration,Torque,0,0.030317027
Electric_current,Electrical_resistance_and_conductance,0,-0.236201379
Newton's_laws_of_motion,Work_(physics),0,-0.198048703
Intensity_(physics),Refractive_index,0,0.076375836
Newton's_laws_of_motion,Kilogram,0,-0.02569051
Motion_(physics),Electrostatics,0,-0.021110992
Wave,Scattering,0,-0.044150132
Work_(physics),Mass,0,0.261613682
Interference_(wave_propagation),Distance,0,0.012223231
Torque,Distance,0,0.186311324
Electron,Dispersion_(optics),0,-0.053158308
Collision,Le_Sage's_theory_of_gravitation,0,-0.018451238
Photoelectric_effect,Wavelength,0,-0.000817497
Magnetism,Coulomb's_law,0,-0.160986046
Electromagnetic_spectrum,Wave,1,0.048882346
Plane_mirror,Ray_(optics),0,0.186529184
Physics,Sound_intensity,0,-0.048508488
Refraction,Transmission_medium,0,-0.084916412
Ohm's_law,Voltage,1,-0.069587374
Distance,Gravitational_field,0,-0.058195541
Force,Magnetism,0,-0.054679725
Stiffness,Physics,1,0.121043324
Electric_potential_energy,Coulomb,0,0.120757413
Electromagnetic_spectrum,Energy,1,0.108991393
Energy,Force,0,-0.145311325
Laser,Light,1,-0.002342267
Wave,Specular_reflection,0,-0.059131902
Position_(vector),Euclidean_vector,1,0.1192897
Motion_(physics),Newton's_laws_of_motion,0,0.233305879
Capacitance,Energy,0,0.10445706
Equations_of_motion,Position_(vector),1,-0.183376043
Relative_velocity,Velocity,1,0.314908426
Distance,Snell's_law,0,-0.024269763
Free_fall,Velocity,1,0.060684686
Snell's_law,Wave,1,0.147932213
Position_(vector),Mechanical_energy,0,0.037555092
Standing_wave,Wave,1,-0.050766339
Motion_(physics),Shock_wave,0,0.00038152
Fracture,Elasticity_(physics),0,-0.004259386
Work_(physics),Distance,1,0.114494121
Motion_(physics),Energy,0,0.296657868
Rarefaction,Wave,1,0.203727208
Elastic_collision,Potential_energy,0,0.227753379
Angle_of_incidence,Snell's_law,0,-0.048678037
Friction,Velocity,0,-0.285303803
Electric_potential_energy,Electric_potential,0,-0.20002346
Physics,Magnetic_field,0,-0.139750976
Relative_velocity,Elastic_collision,0,-0.056428786
Electric_potential,Electron,0,0.258972694
Electrostatics,Field_line,0,-0.126680853
Elasticity_(physics),Stiffness,0,-0.138943353
Speed,Normal_force,0,-0.22078724
Friction,Temperature,0,-0.025539499
Photoelectric_effect,Wave,0,0.014024132
Electrical_conductor,Metre,0,0.130205059
Mass,Mechanical_energy,0,-0.404236255
Emission_spectrum,Electron,1,0.238859117
Physics,Intensity_(physics),0,-0.392413624
Magnetic_field,Voltage,0,-0.234884414
Speed,Field_(physics),0,0.035775392
Magnetic_field,Inertial_frame_of_reference,0,-0.048636248
Specular_reflection,Wavelength,0,0.11746382
Phase_velocity,Dispersion_(optics),0,0.255915394
Velocity,Speed,0,0.181525028
Dielectric,Electric_field,1,0.284375024
Velocity,Intensity_(physics),0,-0.10612144
Energy,Equations_of_motion,0,-0.254149479
Energy,Kilogram,0,-0.050457615
Distance,Motion_graphs_and_derivatives,0,-0.318245097
Wave,Transmission_medium,0,-0.015330939
Energy_level,Energy,1,0.015018586
Tension_(physics),Compression_(physics),0,-0.024242475
Diffraction,Transverse_wave,0,-0.008110501
Elasticity_(physics),Hooke's_law,0,0.038316211
Energy,Electron,0,-0.01558891
Electric_current,Equations_of_motion,0,-0.042545041
Electromagnetic_radiation,Temperature,0,0.02338673
Magnetism,Coulomb,0,0.11454361
Position_(vector),Work_(physics),0,0.284070918
Physics,Potential_energy,0,-0.213554479
Potential_energy,Euclidean_vector,1,0.020556569
Electric_current,Electromotive_force,0,-0.096501154
Velocity,Planet,0,0.047756141
Interference_(wave_propagation),Standing_wave,0,0.084926938
Acceleration,Newton's_laws_of_motion,0,0.344156858
Force,Electric_potential,0,-0.163155731
Hardness,Elasticity_(physics),1,0.140462891
Torque,Metre,0,0.252044233
Sonic_boom,Length,0,0.0
Dispersion_(optics),Color,1,0.011580808
Kinetic_energy,Mass,1,0.266969556
Reflection_(physics),Total_internal_reflection,0,-0.033089788
Work_(physics),Electric_potential,0,-0.052201977
Euclidean_vector,Normal_force,0,-0.252237177
Electromagnetic_radiation,Power_(physics),0,-0.038099273
Electric_current,Electrical_conductor,0,-0.186662082
Le_Sage's_theory_of_gravitation,Velocity,0,0.052460006
Light,Total_internal_reflection,0,-0.172010772
Amplitude,Sound_intensity,0,-0.215202586
Mass,Wave,0,-0.021212834
Magnetism,Compass,0,0.042964996
Physics,Equations_of_motion,0,-0.347131796
Electric_current,Electromagnetic_radiation,0,0.134683455
Dispersion_(optics),Length,0,0.002581753
Work_(physics),Kinetic_energy,0,0.019706553
Collision,Planet,0,0.029053759
Energy,Hertz,0,-0.078634631
Elasticity_(physics),Energy,0,0.054811207
