A,B,result,RefD
Transmission_medium,Physics,1,0.087303857
Light,Specular_reflection,0,-0.20216199
Inelastic_collision,Energy,1,0.139838453
Physics,Mirror_image,0,-0.086882738
Gravity_of_Earth,Distance,1,0.057429477
Distance,Shock_wave,0,0.000290133
Length,Hooke's_law,0,-0.012652058
Electron,Optical_microscope,0,-0.052878815
Wave,Potential_energy,0,0.008055006
Rarefaction,Physics,1,0.268830063
Physics,Standing_wave,0,-0.100606351
Electric_field,Dielectric,0,-0.284375024
Hooke's_law,Force,1,0.148687296
Power_(physics),Length,0,-0.005774545
Speed,Displacement_(vector),0,-0.368448218
Reflection_(physics),Light,1,0.147843832
Laser,Dispersion_(optics),0,-0.014444914
Acceleration,Newton's_laws_of_motion,0,0.344156858
Series_and_parallel_circuits,Voltage,1,0.126368758
Angle_of_incidence,Refractive_index,0,0.030290329
Coulomb's_law,Electromotive_force,0,0.061470559
Gravitational_field,Normal_force,0,-0.022392022
Coulomb's_law,Field_(physics),0,-0.057391372
Light,Ray_(optics),0,-0.273526049
Contact_force,Normal_force,0,0.264541338
Electric_potential,Energy,1,0.142190652
Hooke's_law,Electric_field,0,0.054920516
Distance,Gravitational_acceleration,0,-0.065089038
Voltage,Free_fall,0,0.006671579
Elastic_collision,Velocity,1,0.196357219
Mechanical_energy,Mass,1,0.404236255
Force,Metre,0,0.107486238
Wave,Field_(physics),0,-0.001254395
Refraction,Velocity,0,0.025777964
Motion_graphs_and_derivatives,Motion_(physics),1,0.224095942
Refracting_telescope,Gravity,0,0.060433267
Sound,Sonic_boom,0,0.005390433
Lever,Velocity,0,0.030694368
Electron,Collision,0,-0.08681216
Optical_microscope,Wavelength,0,0.140888426
Coulomb,Electromotive_force,0,0.004545925
Insulator_(electricity),Electric_current,1,0.072463673
Magnet,Wave,0,0.005624985
Interference_(wave_propagation),Distance,0,0.012223231
Magnetic_field,Tangential_and_normal_components,0,0.005131034
Projectile_motion,Force,1,0.222633286
Torque,Force,1,0.230081
Wave,Electric_field,0,0.065475226
Gravitational_field,Gravity_of_Earth,0,0.033821571
Friction,Energy,0,-0.002997812
Joule,Mass,0,0.171405588
Electric_potential_energy,Distance,1,0.020888896
Acceleration,Length,0,-0.036015502
Field_(physics),Electromagnetic_radiation,0,0.065605921
Acceleration,Gravity_of_Earth,0,-0.045019057
Electron,Mass,0,-0.013892273
Dielectric,Distance,0,0.004850369
Electron,Telescope,0,-0.041493428
Voltmeter,Electroscope,0,-0.078039298
Euclidean_vector,Mechanical_energy,0,0.001489944
Electron,Coulomb,0,-0.172363894
Hardness,Crystallinity,0,-0.076405216
Electron,Electric_current,0,-0.248175656
Euclidean_vector,Physics,0,0.310703666
Projectile_motion,Acceleration,1,0.116293209
Euclidean_vector,Potential_energy,0,-0.020556569
Standing_wave,Wavelength,1,0.040826573
Gravity_of_Earth,Metre,0,0.016400432
Series_and_parallel_circuits,Electric_current,1,0.319847668
Field_line,Force,0,0.332688696
Energy_level,Diffraction,0,0.017488756
Electrical_resistance_and_conductance,Ohmmeter,0,-0.046992194
Speed,Gravitational_acceleration,0,-0.087333273
Physics,Specular_reflection,0,-0.178231882
Electromagnetic_spectrum,Absorption_spectroscopy,1,-0.156196755
Work_(physics),Metre,0,0.187495288
Electrical_conductor,Electric_field,0,0.099480112
Voltage,Electromagnetic_spectrum,0,-0.029148407
Deformation_(engineering),Force,1,0.139825635
Voltmeter,Amplitude,0,0.031361688
Snell's_law,Refracting_telescope,0,0.011191172
Distance,Contact_force,0,-0.090110083
Mechanical_energy,Energy,1,0.373911339
Refractive_index,Motion_(physics),1,-0.013299641
Voltage,Equations_of_motion,0,-0.02243399
Speed,Transverse_wave,0,-0.022240439
Dielectric,Electric_current,1,0.27596247
Tension_(physics),Contact_force,0,-0.049598144
Euclidean_vector,Displacement_(vector),0,-0.04556635
Electric_current,Power_(physics),0,0.009908452
Scattering,Laser,0,0.103503142
Magnet,Mechanical_energy,0,-0.030754828
Free_fall,Position_(vector),1,-0.026937428
Magnification,Optical_microscope,0,0.119897839
Wave,Standing_wave,0,0.050766339
Electromagnetic_radiation,Diffraction,0,-0.040313174
Electron,Physics,0,-0.093422272
Geometrical_optics,Wavelength,0,0.214596748
Intensity_(physics),Electric_field,0,0.243272666
Velocity,Relative_velocity,0,-0.314908426
Plane_mirror,Geometrical_optics,0,0.043747518
Newton's_law_of_universal_gravitation,Planet,0,0.085191084
Electromagnetic_radiation,Electron,1,0.171952871
Magnetism,Temperature,0,0.02775652
Acceleration,Force,1,0.272934198
Strength_of_materials,Deformation_(engineering),1,-0.036313371
Physics,Force,0,-0.174741171
Crest_(physics),Amplitude,0,0.494728421
Electric_current,Emission_spectrum,0,-0.031134705
Energy,Work_(physics),0,-0.264671412
Hardness,Plasticity_(physics),1,0.1692005
Force,Gravitational_acceleration,0,-0.247972115
Electric_potential_energy,Potential_energy,1,0.097630454
Field_(physics),Electric_potential,0,0.05414805
Standing_wave,Physics,1,0.100606351
Sound_intensity,Intensity_(physics),1,-0.015211527
Relative_velocity,Inertial_frame_of_reference,0,0.375810731
Force,Acceleration,0,-0.272934198
Mass,Gravity,0,-0.084562246
Distance,Wavelength,0,0.012482965
Refracting_telescope,Wavelength,0,0.111536983
Le_Sage's_theory_of_gravitation,Distance,1,0.021104751
Telescope,Refracting_telescope,0,-0.179758125
Euclidean_vector,Electric_potential,0,-0.062843746
Energy,Kilogram,0,-0.050457615
Strength_of_materials,Elasticity_(physics),1,0.092236582
Gravitational_acceleration,Distance,1,0.065089038
Elastic_collision,Force,1,0.160932176
Electric_potential,Field_(physics),1,-0.05414805
Photoelectric_effect,Force,0,-0.009105687
Field_(physics),Electromagnetic_spectrum,0,0.024942919
Physics,Acceleration,0,-0.324996794
Ohm,Power_(physics),0,0.000656264
Friction,Collision,0,-0.176935888
Work_(physics),Electric_potential_energy,0,-0.090533118
Physics,Speed,0,-0.215272134
Sonic_boom,Temperature,0,0.078638861
Magnetic_field,Refractive_index,0,-0.072869399
Dielectric,Refractive_index,0,-0.04106874
Magnetic_field,Force,1,0.021959278
Field_(physics),Velocity,0,0.016980208
Gravitational_acceleration,Gravitational_field,0,0.066782283
Euclidean_vector,Electric_potential_energy,0,-0.038249651
Electron,Wavelength,0,-0.096212416
Magnet,Compass,0,0.049782649
Magnet,Distance,0,0.003643651
Work_(physics),Displacement_(vector),1,-0.276192831
Free_fall,Acceleration,1,0.192072723
Potential_energy,Electric_potential,0,-0.047119896
Work_(physics),Energy,1,0.264671412
Energy,Reflection_(physics),0,-0.028009609
Potential_energy,Kilogram,0,0.120761258
Refraction,Frequency,0,0.023991078
Motion_(physics),Work_(physics),0,0.036217604
Velocity,Force,0,0.286986267
Force,Electromagnetic_spectrum,0,0.0045652
Emission_spectrum,Wave,1,0.045780227
Acceleration,Sonic_boom,0,0
Photoelectric_effect,Laser,0,0.045764429
Electron,Force,0,-0.10386086
Electrical_resistance_and_conductance,Series_and_parallel_circuits,0,-0.134434501
Force,Free_fall,0,-0.1748612
Hooke's_law,Metre,0,0.049716216
Interference_(wave_propagation),Refractive_index,0,0.046456939
Work_(physics),Electric_potential,0,-0.052201977
Gravity_of_Earth,Acceleration,1,0.045019057
Virtual_image,Light,1,0.182838181
Speed,Euclidean_vector,0,0.010133359
Motion_(physics),Displacement_(vector),0,-0.158625314
Electrostatics,Field_(physics),1,-0.070949752
Magnetic_field,Electromagnetic_radiation,0,0.010811405
Gravitational_acceleration,Velocity,1,0.139925916
Friction,Euclidean_vector,0,-0.015392495
Position_(vector),Gravitational_acceleration,0,0.051118488
Wave,Shock_wave,0,-0.057981284
Electron,Temperature,0,-0.077768165
Non-inertial_reference_frame,Physics,1,0.376329852
Refraction,Transmission_medium,0,-0.084916412
Displacement_(vector),Relative_velocity,0,-0.181128777
Transverse_wave,Electromagnetic_spectrum,0,0.019924439
Mass,Force,0,-0.036376148
Hertz,Musical_tone,0,-0.185607098
Refraction,Wavelength,0,0.106367392
Equations_of_motion,Euclidean_vector,1,0.05822089
Inertial_frame_of_reference,Motion_(physics),1,-0.007671994
Electron,Laser,0,-0.093575583
Energy,Electromagnetic_spectrum,0,-0.108991393
Refraction,Physics,1,0.065821998
Le_Sage's_theory_of_gravitation,Physics,1,0.200934271
Mirror_image,Light,1,0.164044255
Newton's_law_of_universal_gravitation,Field_(physics),0,-0.056685951
Sound_intensity,Force,1,0.020144557
Force,Friction,0,0.07454983
Frequency,Hertz,0,-0.102655223
Electric_field,Electrostatics,0,-0.044145314
Hardness,Physics,1,0.107373634
Motion_(physics),Physics,1,0.245227805
Absorption_spectroscopy,Wave,1,0.035341779
Magnetic_field,Electron,0,0.128016822
Potential_energy,Distance,1,0.057528506
Torque,Metre,0,0.252044233
Crest_(physics),Geometrical_optics,0,0.038940496
Power_(physics),Sound_intensity,0,-0.22968248
Ammeter,Metre,0,0.045840203
Energy_level,Frequency,0,0.095080069
Electric_potential,Work_(physics),1,0.052201977
Mass,Torque,0,-0.236015081
Elastic_collision,Mass,1,0.224635332
Equations_of_motion,Acceleration,1,-0.067532035
Sonic_boom,Distance,0,0
Absorption_spectroscopy,Physics,1,0.154947422
Energy,Wave,0,-0.085431148
Physics,Mass,0,-0.116557121
Force,Electromotive_force,0,-0.090726992
Photoelectric_effect,Energy,1,0.053578833
Refractive_index,Metre,0,0.010550581
Sound_intensity,Power_(physics),1,0.22968248
Emission_spectrum,Coulomb's_law,1,0.037818965
Electric_field,Electromotive_force,0,0.048039852
Force,Wave,0,-0.011157112
Force,Planet,0,0.046721272
Force,Gravitational_field,0,-0.308803706
Interference_(wave_propagation),Telescope,0,0.016295007
Velocity,Acceleration,0,0.036234696
Light,Virtual_image,0,-0.182838181
Acceleration,Frame_of_reference,0,0.148081601
Interference_(wave_propagation),Physics,1,0.188733841
Electrostatics,Distance,1,0.014275569
Laser,Optical_microscope,0,-0.096040974
Field_(physics),Electric_potential_energy,0,0.020096713
Speed,Free_fall,0,-0.158747156
Energy,Velocity,0,-0.399469009
Speed,Le_Sage's_theory_of_gravitation,0,-0.03984044
Frame_of_reference,Force,0,0.042039117
Electron,Light,0,-0.147133712
Force,Intensity_(physics),0,-0.129254722
Force,Field_(physics),0,-0.06855639
Gravity_of_Earth,Position_(vector),1,-0.001515064
Specular_reflection,Plane_mirror,0,-0.16994331
Insulator_(electricity),Electrostatics,0,-0.151011277
Acceleration,Position_(vector),1,-0.324244922
Intensity_(physics),Electromagnetic_radiation,0,0.303753612
Electrical_resistance_and_conductance,Distance,0,0.011260734
Shock_wave,Refraction,0,0.019849194
Rarefaction,Transmission_medium,0,0.044202214
Shock_wave,Distance,1,-0.000290133
Force,Electric_potential_energy,0,-0.094182203
Geometrical_optics,Total_internal_reflection,0,0.053295366
Plasticity_(physics),Physics,1,0.130285945
Electric_potential_energy,Work_(physics),1,0.090533118
Electrical_resistance_and_conductance,Electric_current,1,0.236201379
Magnetic_field,Field_(physics),1,-0.129030592
Pigment,Light,0,0.018904397
Force,Work_(physics),0,-0.139716173
Motion_(physics),Non-inertial_reference_frame,0,-0.290496337
Ray_(optics),Virtual_image,0,-0.263254879
Color,Pigment,0,0.052163884
Elasticity_(physics),Physics,1,0.174934473
Sonic_boom,Length,0,0
Gravitational_constant,Force,1,0.018038408
Amplitude,Dispersion_(optics),0,0.070966757
Motion_graphs_and_derivatives,Position_(vector),1,0.013640658
Equations_of_motion,Physics,1,0.347131796
Electromagnetic_radiation,Refraction,0,-0.086740448
Light,Emission_spectrum,0,-0.088341066
Magnetic_field,Electromotive_force,0,-0.085534278
Sound_intensity,Energy,1,0.102227067
Physics,Gravity_of_Earth,0,-0.149459303
Position_(vector),Mechanical_energy,0,0.037555092
Acceleration,Electron,0,0.05242738
Distance,Electrostatics,0,-0.014275569
Motion_(physics),Gravitational_acceleration,0,-0.092022833
Mass,Normal_force,0,-0.20898295
Electromotive_force,Ohm's_law,0,-0.03884449
Voltmeter,Electric_potential,0,-0.061789399
Electric_potential_energy,Joule,0,0.032405762
Dispersion_(optics),Wavelength,0,0.009145746
Electric_potential,Distance,1,0.030101684
Fracture,Light,0,0.004605722
Friction,Kinetic_energy,0,-0.12514907
Transverse_wave,Ray_(optics),0,-0.050116528
Magnetic_field,Field_line,0,-0.311697866
Frame_of_reference,Physics,1,0.242937329
Gravitational_constant,Gravity,1,-0.021155989
Strength_of_materials,Plasticity_(physics),1,0.022241546
Physics,Torque,0,-0.32438274
Newton's_law_of_universal_gravitation,Gravity,1,-0.017280213
Photoelectric_effect,Electron,1,0.144990482
Newton's_laws_of_motion,Equations_of_motion,0,-0.241126929
Motion_(physics),Free_fall,0,-0.039397348
Electrical_resistance_and_conductance,Voltage,1,0.057063971
Motion_(physics),Frame_of_reference,0,0.104838805
Light,Inertial_frame_of_reference,0,-0.014801815
Velocity,Motion_(physics),1,0.080561905
Fatigue_(material),Physics,1,0.037794631
Dispersion_(optics),Length,0,0.002581753
Emission_spectrum,Energy_level,1,0.051972576
Gravitational_field,Field_(physics),1,0.036871127
Force,Electromagnetic_radiation,0,0.012339772
Velocity,Motion_graphs_and_derivatives,0,-0.472994269
Collision,Force,1,0.154453128
Intensity_(physics),Photoelectric_effect,0,0.026004371
Frequency,Electromagnetic_spectrum,0,-0.261080878
Joule,Kinetic_energy,0,0.087515154
Power_(physics),Force,1,0.293827545
Standing_wave,Interference_(wave_propagation),1,-0.084926938
Electrical_resistance_and_conductance,Force,0,0.04996115
Newton's_laws_of_motion,Inertial_frame_of_reference,0,-0.284701595
Euclidean_vector,Normal_force,0,-0.252237177
Displacement_(vector),Gravitational_acceleration,0,-0.045439756
Friction,Gravity,0,-0.080806585
Electron,Coulomb's_law,0,-0.189639008
Electric_field,Magnetism,0,0.127166655
Reflection_(physics),Mirror_image,0,-0.085255913
Hooke's_law,Lever,0,-0.001160579
Electric_potential,Kilogram,0,0.04809349
Interference_(wave_propagation),Electromagnetic_radiation,0,0.052858547
Frame_of_reference,Mass,0,0.065373906
Energy_level,Electron,0,0.329564357
Euclidean_vector,Torque,0,-0.014137706
Motion_(physics),Le_Sage's_theory_of_gravitation,0,-0.039207294
Telescope,Mass,0,-0.00570134
Laser,Diffraction,0,-0.081083576
Friction,Contact_force,1,-0.282120564
Gravity_of_Earth,Displacement_(vector),1,0.00113546
Refractive_index,Force,0,0.006598994
Laser,Light,1,-0.002342267
Speed,Newton's_law_of_universal_gravitation,0,-0.030683853
Newton's_law_of_universal_gravitation,Distance,1,0.064992316
Displacement_(vector),Stiffness,0,-0.051305104
Inelastic_collision,Collision,1,0.135385891
Diffraction,Physics,1,0.14299844
Electric_field,Equations_of_motion,0,-0.067364747
Inelastic_collision,Friction,0,0.098042148
Velocity,Projectile_motion,0,-0.092700401
Reflection_(physics),Diffraction,0,0.056012254
Scattering,Light,0,0.09396152
Equations_of_motion,Position_(vector),1,-0.183376043
Dielectric,Electric_field,1,0.284375024
Temperature,Field_(physics),0,-0.051824609
Energy,Le_Sage's_theory_of_gravitation,0,-0.112599792
Magnet,Electromagnetic_radiation,0,0.223501278
Electric_field,Emission_spectrum,0,-0.090830768
Scattering,Wave,1,0.044150132
Potential_energy,Mechanical_energy,0,-0.22812237
Electrical_conductor,Electromagnetic_radiation,0,0.329411503
Position_(vector),Projectile_motion,0,0.011176863
Gravity_of_Earth,Potential_energy,0,0.005327335
Friction,Speed,0,-0.042753768
Wave,Refraction,0,-0.065306007
Magnetic_field,Transverse_wave,0,-0.049866104
Friction,Dielectric,0,-0.04740816
Emission_spectrum,Temperature,0,0.093413336
Interference_(wave_propagation),Wave,1,0.121052014
Insulator_(electricity),Electrical_resistance_and_conductance,0,-0.088482198
Emission_spectrum,Electromagnetic_radiation,1,0.150152215
Work_(physics),Motion_(physics),1,-0.036217604
Mechanical_energy,Motion_(physics),1,0.0629329
Mass,Potential_energy,0,-0.217824975
Hooke's_law,Scalar_(mathematics),0,0.030799033
Frame_of_reference,Non-inertial_reference_frame,0,-0.365472212
Kinetic_energy,Energy,1,0.272235989
Elasticity_(physics),Stiffness,0,-0.138943353
Doppler_effect,Velocity,1,0.048627943
Dispersion_(optics),Physics,1,0.042269513
Electrostatics,Potential_energy,1,0.027880374
Electron,Wave,0,-0.086974253
Work_(physics),Torque,0,-0.116056862
Hardness,Energy,0,0.051334822
Mechanical_energy,Distance,1,0.057302602
Displacement_(vector),Gravity_of_Earth,0,-0.00113546
Shock_wave,Mass,0,0.054470723
Snell's_law,Refraction,1,0.160082461
Magnification,Reflection_(physics),0,0.015207991
Mechanical_energy,Collision,0,-0.057571825
Acceleration,Inertial_frame_of_reference,0,0.084593921
Magnetism,Coulomb's_law,0,-0.160986046
Position_(vector),Gravity_of_Earth,0,0.001515064
Electron,Hertz,0,-0.12367846
Energy,Kinetic_energy,0,-0.272235989
Magnet,Kilogram,0,0.045956583
Amplitude,Interference_(wave_propagation),0,-0.030917073
Distance,Snell's_law,0,-0.024269763
Sound_intensity,Sound,1,0.180565355
Amplitude,Snell's_law,0,-0.004391717
Speed,Normal_force,0,-0.22078724
Scalar_(mathematics),Scalar_multiplication,0,-0.022164379
Deformation_(engineering),Physics,1,0.09564259
Tension_(physics),Force,1,0.403064058
Electron,Angle_of_incidence,0,-0.062467048
Sonic_boom,Doppler_effect,0,0.004600642
Work_(physics),Force,1,0.139716173
Temperature,Kinetic_energy,0,0.038559622
Huygens–Fresnel_principle,Amplitude,1,0.055742845
Electron,Insulator_(electricity),0,-0.221137923
Newton's_law_of_universal_gravitation,Gravitational_acceleration,0,-0.237309547
Interference_(wave_propagation),Velocity,0,0.03336093
Frequency,Wave,0,-0.154719738
Joule,Capacitance,0,-0.132160694
Electric_potential_energy,Electron,0,0.144049859
Velocity,Physics,1,0.333876443
Magnetism,Compass,0,0.042964996
Gravity,Free_fall,0,-0.263458458
Angle_of_incidence,Snell's_law,0,-0.048678037
Reflection_(physics),Plane_mirror,0,-0.14698976
Refractive_index,Electromagnetic_spectrum,0,0.00023637
Magnet,Voltage,0,0.20413393
Euclidean_vector,Distance,0,0.027150097
Distance,Inertial_frame_of_reference,0,-0.078553703
Acceleration,Gravitational_field,0,-0.201740558
Elasticity_(physics),Deformation_(engineering),1,-0.10350264
Wave,Refractive_index,0,-0.01052858
Physics,Gravitational_field,0,-0.331290306
Real_image,Virtual_image,0,-0.174541243
Virtual_image,Length,0,0
Electric_potential_energy,Capacitance,0,-0.10112005
Acceleration,Equations_of_motion,0,0.067532035
Refraction,Temperature,0,0.047394383
Force,Magnetic_field,0,-0.021959278
Intensity_(physics),Distance,0,0.136318575
Amplitude,Wave,0,-0.009553986
Position_(vector),Equations_of_motion,0,0.183376043
Physics,Hooke's_law,0,-0.195578607
Laser,Wavelength,0,0.049657652
Physics,Deformation_(engineering),0,-0.09564259
Acceleration,Hooke's_law,0,0.010258043
Wavelength,Refractive_index,0,-0.118152326
Field_(physics),Distance,0,0.023805599
Light,Snell's_law,0,-0.194317493
Electromagnetic_radiation,Emission_spectrum,0,-0.150152215
Friction,Length,0,-0.018229578
Elastic_collision,Inertial_frame_of_reference,0,0.127483656
Joule,Force,0,-0.023793198
Velocity,Free_fall,0,-0.060684686
Snell's_law,Dispersion_(optics),0,0.175476916
Joule,Ohm,0,-0.150392935
Distance,Newton's_law_of_universal_gravitation,0,-0.064992316
Telescope,Wavelength,0,0.096440074
Inelastic_collision,Force,1,0.20276401
Kinetic_energy,Collision,0,-0.308881508
Physics,Gravity,0,-0.092726345
Electric_current,Equations_of_motion,0,-0.042545041
Free_fall,Gravity,1,0.263458458
Temperature,Electromagnetic_spectrum,0,-0.042901132
Amplitude,Equations_of_motion,0,0.008487649
Electromagnetic_spectrum,Magnet,1,-0.011608281
Refraction,Total_internal_reflection,0,-0.063425381
Distance,Velocity,0,-0.263911214
Displacement_(vector),Length,0,0.051489665
Photoelectric_effect,Wave,0,0.014024132
Distance,Gravitational_field,0,-0.058195541
Angle_of_incidence,Refraction,0,0.085433953
Electric_current,Electromotive_force,0,-0.096501154
Reflection_(physics),Specular_reflection,0,-0.073702483
Acceleration,Speed,1,0.15863009
Mass,Kinetic_energy,0,-0.266969556
Kinetic_energy,Mass,1,0.266969556
Electric_potential_energy,Motion_(physics),1,0.026331971
Ohm's_law,Electrical_resistance_and_conductance,0,-0.067650203
Doppler_effect,Distance,1,0.008602483
Light,Electromagnetic_radiation,0,-0.004925205
Electric_potential_energy,Electric_field,1,-0.059405168
Torque,Physics,1,0.32438274
Hertz,Electromagnetic_spectrum,0,-0.110106734
Motion_(physics),Equations_of_motion,0,-0.02246205
Mass,Gravitational_field,0,-0.349817228
Electric_field,Euclidean_vector,0,0.013100288
Work_(physics),Distance,1,0.114494121
Magnetic_field,Euclidean_vector,0,0.005280634
Wave,Distance,0,0.001266479
Energy,Shock_wave,0,-0.025420292
Newton's_laws_of_motion,Physics,1,-0.065289149
Real_image,Ray_(optics),0,0.241333653
Newton's_law_of_universal_gravitation,Telescope,0,0.022254997
Lever,Force,1,0.247945116
Distance,Relative_velocity,0,-0.241170754
Gravitational_field,Kilogram,0,0.110838227
Displacement_(vector),Electric_potential,0,-0.016981827
Physics,Electromotive_force,0,-0.178921843
Standing_wave,Energy_level,0,-0.068213378
Refractive_index,Angle_of_incidence,1,-0.030290329
Joule,Metre,0,0.195535815
Magnet,Energy,0,0.077440927
Fracture,Creep_(deformation),0,0.044221877
Le_Sage's_theory_of_gravitation,Gravity,1,0.140946119
Insulator_(electricity),Velocity,0,0.032632073
Inertial_frame_of_reference,Length,0,-0.013089705
Intensity_(physics),Metre,0,0.250325357
Physics,Work_(physics),0,-0.257122581
Projectile_motion,Displacement_(vector),1,0.058986767
Inelastic_collision,Le_Sage's_theory_of_gravitation,0,-0.021791567
Energy,Force,0,-0.145311325
Position_(vector),Electrostatics,0,-0.008137961
Field_line,Field_(physics),0,0.123017831
Intensity_(physics),Kinetic_energy,0,0.102318343
Lever,Torque,0,0.100029765
Euclidean_vector,Length,0,0.026593022
Dispersion_(optics),Distance,0,0.003793597
Electrical_conductor,Dielectric,0,-0.229279645
Gravity,Projectile_motion,0,-0.175819492
Mass,Inertial_frame_of_reference,0,-0.154111256
Interference_(wave_propagation),Amplitude,1,0.030917073
Mechanical_energy,Work_(physics),1,0.19289653
Series_and_parallel_circuits,Electrical_resistance_and_conductance,1,0.134434501
Compass,Direction_(geometry),0,0.005253272
Fatigue_(material),Force,1,0.0184051
Free_fall,Mass,1,0.241077338
Mechanical_energy,Potential_energy,1,0.22812237
Euclidean_vector,Acceleration,0,-0.039890397
Magnet,Electric_current,0,0.25620813
Tension_(physics),Velocity,0,0.169444945
Distance,Mechanical_energy,0,-0.057302602
Magnet,Emission_spectrum,0,-0.010806981
Tension_(physics),Length,0,0.059969189
Gravitational_constant,Distance,1,0.032328964
Magnetism,Velocity,0,0.048204328
Elasticity_(physics),Field_(physics),0,-0.015254041
Force,Deformation_(engineering),0,-0.139825635
Work_(physics),Mass,0,0.261613682
Magnetic_field,Distance,0,0.019506272
Electric_potential_energy,Position_(vector),1,-0.033704252
Ray_(optics),Geometrical_optics,0,-0.086156439
Electromagnetic_spectrum,Physics,1,0.012121447
Physics,Kinetic_energy,0,-0.195328365
Wave,Diffraction,0,-0.078108138
Magnetism,Metre,0,0.122197944
Motion_(physics),Snell's_law,0,-0.011837136
Gravitational_acceleration,Free_fall,0,0.030001929
Velocity,Distance,1,0.263911214
Wavelength,Electromagnetic_spectrum,0,-0.096379151
Wavelength,Light,0,0.036809409
Frequency,Standing_wave,0,-0.041035355
Geometrical_optics,Ray_(optics),1,0.086156439
Creep_(deformation),Physics,1,0.025160119
Physics,Energy_level,0,-0.135603544
Dielectric,Magnet,0,-0.012002664
Gravity,Le_Sage's_theory_of_gravitation,0,-0.140946119
Motion_(physics),Planet,0,0.082495464
Electromagnetic_radiation,Power_(physics),0,-0.038099273
Electric_field,Reflection_(physics),0,-0.089861786
Refracting_telescope,Telescope,1,0.179758125
Electron,Electric_field,0,-0.151906613
Wave,Mirror_image,0,-0.031306839
Magnet,Electromotive_force,0,0.207219006
Force,Distance,0,0.072915442
Projectile_motion,Distance,1,0.098416051
Ohm,Ohm's_law,0,-0.03069874
Speed,Metre,0,0.316318112
Newton's_law_of_universal_gravitation,Force,1,0.034148624
Coulomb's_law,Electrostatics,0,-0.05228035
Inelastic_collision,Mechanical_energy,0,0.083048011
Distance,Refractive_index,0,0.0048147
Physics,Inertial_frame_of_reference,0,-0.251975772
Magnet,Torque,0,0.098633236
Physics,Free_fall,0,-0.202199802
Amplitude,Field_(physics),0,0.047128548
Friction,Gravitational_acceleration,0,-0.163409258
Interference_(wave_propagation),Metre,0,0.011916784
Amplitude,Displacement_(vector),0,0.004207001
Refractive_index,Ray_(optics),0,-0.277581986
Distance,Speed,0,-0.207178237
Mirror_image,Geometrical_optics,0,0.01533132
Force,Contact_force,0,-0.464029388
Electric_current,Dielectric,0,-0.27596247
Refraction,Dispersion_(optics),0,-0.054325694
Wave,Amplitude,0,0.009553986
Mirror_image,Wave,1,0.031306839
Gravitational_field,Physics,1,0.331290306
Potential_energy,Displacement_(vector),1,-0.266362339
Mechanical_energy,Kinetic_energy,1,0.259399806
Plasticity_(physics),Deformation_(engineering),1,-0.06179907
Position_(vector),Velocity,0,0.299743927
Optical_microscope,Light,1,0.035806147
Mass,Inelastic_collision,0,-0.223204263
Refractive_index,Distance,1,-0.0048147
Deformation_(engineering),Hooke's_law,0,0.128652914
Speed,Acceleration,0,-0.15863009
Electric_field,Electromagnetic_spectrum,0,-0.072366653
Virtual_image,Mirror_image,0,0.030844074
Tension_(physics),Transverse_wave,0,-0.019001059
Field_(physics),Coulomb,0,0.057830982
Electric_potential,Coulomb,0,0.123402806
Elastic_collision,Mechanical_energy,0,0.074174676
Force,Hooke's_law,0,-0.148687296
Friction,Le_Sage's_theory_of_gravitation,0,-0.058626675
Physics,Fatigue_(material),0,-0.037794631
Elasticity_(physics),Distance,0,0.015246382
Dispersion_(optics),Geometrical_optics,0,-0.113126304
Standing_wave,Hertz,0,0.068378577
Magnet,Potential_energy,0,0.011316199
Light,Laser,0,0.002342267
Velocity,Intensity_(physics),0,-0.10612144
Electromotive_force,Electric_field,1,-0.048039852
Work_(physics),Physics,1,0.257122581
Electromagnetic_radiation,Force,1,-0.012339772
Energy,Electric_potential,0,-0.142190652
Velocity,Wavelength,0,0.003437351
Gravity,Newton's_law_of_universal_gravitation,0,0.017280213
Temperature,Mass,0,0.119835731
Wavelength,Wave,1,-0.067539727
Mass,Length,0,-0.185909014
Plasticity_(physics),Force,1,0.105325098
Potential_energy,Electrostatics,0,-0.027880374
Compass,Force,0,-0.001578225
Emission_spectrum,Physics,1,0.146712862
Newton's_laws_of_motion,Gravitational_field,0,-0.271442595
Plasticity_(physics),Strength_of_materials,0,-0.022241546
Electromotive_force,Work_(physics),0,0.05541155
Magnetic_field,Wavelength,0,-0.060478828
Physics,Total_internal_reflection,0,-0.163849278
Electric_potential,Position_(vector),1,-0.002632025
Distance,Motion_graphs_and_derivatives,0,-0.318245097
Intensity_(physics),Amplitude,0,0.004408983
Equations_of_motion,Distance,1,0.125364019
Specular_reflection,Total_internal_reflection,0,0.026503922
Light,Refraction,0,-0.170099015
Shock_wave,Motion_(physics),1,-0.00038152
Physics,Interference_(wave_propagation),0,-0.188733841
Electromagnetic_spectrum,Electron,1,0.191091288
Mechanical_energy,Euclidean_vector,1,-0.001489944
Refracting_telescope,Physics,1,0.053382279
Acceleration,Euclidean_vector,1,0.039890397
Electromotive_force,Magnetism,0,0.036336704
Electric_field,Insulator_(electricity),0,0.020636409
Magnetism,Magnet,1,-0.232175974
Electromagnetic_radiation,Wavelength,0,-0.023483556
Potential_energy,Coulomb,0,0.029990811
Amplitude,Electromagnetic_radiation,0,0.134035983
