A,B,result,RefD
Series_(mathematics),Mathematics,1,0.492039357
Quadratic_formula,Equation,1,0.09793839
Nth_root,Square_root,0,0.107549218
Exponentiation,Exponential_function,0,0.015125866
Complex_number,Natural_logarithm,0,-0.152285596
Synthetic_division,Integer,1,0.200952324
Arithmetic_mean,Arithmetic,1,-0.020613466
Integer,Partial_fraction_decomposition,0,-0.239341861
Basis_(linear_algebra),Algebra,1,-0.079578539
Binomial_theorem,Binomial_coefficient,0,-0.037962497
Universal_quantification,Existential_quantification,0,0.045366205
Solution_of_triangles,Line_(geometry),1,0.082651805
Equation_solving,Rational_root_theorem,0,0.010254506
Mathematics,Spherical_law_of_cosines,0,-0.324773354
Mathematics,Even_and_odd_functions,0,-0.406298803
Secant_line,Calculus,0,0.469778266
Prime_number,Fundamental_theorem_of_algebra,0,-0.078012907
Zero_(complex_analysis),Number,1,0.028352178
Quadratic_equation,Sine,0,-0.024535847
Algebra,Number,1,0.010357038
Geometry,Sine,0,-0.133903656
Arithmetic,Exponential_growth,0,-0.022042836
Simultaneous_equations,Equality_(mathematics),1,0.0
Multiplication,Linear_inequality,0,-0.105678184
Degree_of_a_polynomial,Zero_of_a_function,0,0.082388337
Mathematics,Division_by_zero,0,-0.355538326
Circle,Quadratic_function,0,-0.178894162
Binary_logarithm,Function_(mathematics),1,0.091814265
Algebraic_expression,Multiplication,1,0.322284477
Function_(mathematics),Empty_set,0,-0.500755881
Polynomial_long_division,Synthetic_division,0,-0.183644087
Mathematics,Ellipse,0,-0.139740472
Addition,Algebraic_expression,0,-0.276642798
Polynomial_long_division,Factorization,0,-0.03131902
Real_line,Mathematics,1,0.499465965
Equation,Degree_of_a_polynomial,0,-0.008178705
Descartes'_rule_of_signs,Addition,1,0.135522718
Sine_wave,Geometry,1,0.050200928
Analytic_geometry,Angle,1,0.201612833
Polynomial_long_division,Number,1,0.041992037
Line_(geometry),Secant_line,0,-0.061214177
Linear_equation,Graph_of_a_function,0,0.148430498
Transformation_(function),Geometry,0,0.224778525
Geometry,Mathematics,1,0.199504702
Amplitude,Force,0,0.054529082
Arithmetic,Degree_of_a_polynomial,0,0.00330656
Subtraction,Arithmetic,1,0.093550987
Function_composition,Domain_of_a_function,0,0.174101318
Law_of_sines,Angle,1,0.542291287
Partial_fraction_decomposition,Monomial,0,0.155628458
Line_(geometry),System_of_linear_equations,0,-0.076234556
Union_(set_theory),Empty_set,0,0.100512119
Addition,Descartes'_rule_of_signs,0,-0.135522718
Natural_number,Real_number,0,-0.075460492
Function_(mathematics),Zero_of_a_function,0,-0.245593427
Multiplication,Factorization,0,-0.125717996
Cross_product,Arithmetic,1,0.006343049
Equality_(mathematics),Quadratic_equation,0,0.010493877
Trigonometry,Solution_of_triangles,0,-0.441726667
Limit_(mathematics),Work_(physics),0,-0.011919566
Law_of_sines,Triangle,1,0.087860996
Function_(mathematics),Continuous_function,0,-0.064991573
Arithmetic,Matrix_ring,0,-0.043904995
Cone,Line_(geometry),1,0.114826748
Mathematics,Coproduct,0,-0.678077648
Square_root,Quadratic_equation,0,-0.089181262
Mathematics,Line¨Cline_intersection,0,-0.001497271
Binary_logarithm,Mathematics,1,0.224139046
Number,Summation,0,-0.073892332
Real_number,Domain_of_a_function,0,-0.11464351
Matrix_multiplication,Number,1,0.050936339
Equation_solving,Equation,1,0.14246239
Trigonometry,Spherical_law_of_cosines,0,-0.22477161
Exponentiation,Rational_number,0,0.002733787
Unit_circle,Mathematics,1,0.348739825
Mathematics,Function_composition,0,-0.503872694
Rotation_(mathematics),Geometry,1,0.236665065
Real_number,Vector_(mathematics_and_physics),0,-0.365100495
Complex_conjugate,Number,1,0.172136331
Logarithm,Binary_logarithm,0,-0.088295703
Scalar_multiplication,Vector_field,0,0.069832752
Exponential_function,Multiplication,1,-0.058971857
Distance,Cartesian_coordinate_system,0,-0.002231699
Mathematics,Formula,0,-0.188839943
Hyperbola,Geometry,0,0.207832645
Number,Square_root,0,0.01595345
Addition,Natural_number,0,0.144789392
Mathematics,Right_angle,0,-0.269592356
Absolute_value,Number,1,0.02093466
Fundamental_theorem_of_algebra,Algebra,1,0.005475513
Minor_(linear_algebra),Matrix_multiplication,0,0.326774574
Vector_(mathematics_and_physics),Euclidean_vector,0,0.037170218
Quadratic_equation,Polynomial_long_division,0,-0.270865021
Square_root,Domain_of_a_function,0,0.069497884
Partial_fraction_decomposition,Division_(mathematics),1,0.030111257
Exponential_function,Graph_of_a_function,0,0.0750684
Equation,Linear_equation,0,-0.041863926
Mathematics,Parity_(mathematics),0,-0.25795819
Analytic_geometry,Line_(geometry),1,-0.02209356
Mathematics,Common_logarithm,0,-0.192237394
Exponentiation,Polynomial,0,-0.043514399
Exponential_function,Sine,0,-0.168534762
Set-builder_notation,Real_number,0,0.251525214
Circle,Real_line,0,-0.09832983
Curve,Unit_circle,0,-0.022911141
Geometry,Cylinder_(geometry),0,-0.367011348
Homogeneous_polynomial,Integer,1,0.318973508
Vector_field,Vector_(mathematics_and_physics),1,-0.010413045
Triangle,Right_triangle,0,-0.268777997
Binary_logarithm,Exponentiation,1,0.071452113
Coordinate_system,Vector_field,0,-0.039482516
Common_logarithm,Base_(exponentiation),1,-0.023582068
Multiplication,Equation,0,-0.059158646
Commutative_property,Function_(mathematics),0,0.270052082
Exponentiation,Quadratic_equation,0,-0.047074765
Descartes'_rule_of_signs,Number,1,0.099657263
Line_(geometry),Ellipse,0,0.039701953
Commutative_property,Real_number,0,0.269449389
Mathematics,Algebraic_operation,0,-0.502265061
Equation_solving,Domain_of_a_function,0,0.179620619
Plane_curve,Mathematics,1,0.514953161
Multiplication,Scalar_multiplication,0,-0.072658741
Cubic_function,Function_(mathematics),1,0.246350716
Floor_and_ceiling_functions,Mathematics,1,0.346567237
Product_(mathematics),Number,1,0.084162823
Slope,Analytic_geometry,0,0.000692518
Number,Polynomial_long_division,0,-0.041992037
Number,Nth_root,0,-0.085345351
Polynomial,Division_(mathematics),0,-0.04631195
Amplitude,Displacement_(vector),0,0.004206698
Exponential_growth,Natural_logarithm,0,0.064811099
Logarithm,Addition,0,-0.057628905
Natural_number,Set-builder_notation,0,-0.323413294
Exponentiation,Function_composition,0,-0.013580474
Trigonometric_functions,Geometry,1,0.068175006
Algebraic_expression,Square_root,1,0.065480816
Geometry,Cone,0,-0.408181241
Number,Basis_(linear_algebra),0,0.013767304
Number,Polynomial,0,0.091405065
Equation,Algebraic_equation,0,-0.140782555
Edge_(geometry),Point_(geometry),1,0.026855601
Chord_(geometry),Curve,1,0.011329701
Real_number,Multiplicative_inverse,0,-0.418535996
Geometry,Vector_(mathematics_and_physics),0,-0.094527229
Linear_equation,Equation_solving,0,-0.137640882
Natural_number,Division_(mathematics),0,-0.247727008
Perpendicular,Analytic_geometry,0,0.026363852
Integer,Nth_root,0,-0.396657255
Square_root,Algebra,1,0.042134513
Synthetic_division,Polynomial,1,0.478075681
Homogeneous_polynomial,Polynomial,1,0.34493785
Algebraic_equation,Number,1,0.116433398
Force,Mathematics,0,0.078945124
Binary_number,Number,1,-0.015108263
Rational_number,Nth_root,0,-0.242009476
Negative_number,Number,1,0.152191032
Addition,Binomial_heap,0,0.0
System_of_linear_equations,Line_(geometry),1,0.076234556
Rotation_of_axes,Number,1,0.050369761
Complex_number,Nth_root,0,-0.373989344
Rational_number,Binary_logarithm,0,-0.049300167
Quadratic_function,Mathematics,1,0.44054221
Real_number,Number,1,-0.201569959
Law_of_sines,Spherical_law_of_cosines,0,-0.158441183
Complex_number,Quadratic_equation,0,-0.237012728
Mathematics,Multiplicative_inverse,0,-0.416745419
Rotation_of_axes,Ellipse,0,0.289637629
Mathematics,Radius,0,-0.16960585
Scalar_(mathematics),Vector_space,1,0.522923431
Function_(mathematics),Constant_function,0,-0.330930482
Unit_circle,Circle,1,0.179346881
Conic_section,Eccentricity_(mathematics),0,-0.135033885
Trigonometric_substitution,Mathematics,1,0.390004524
Rational_function,Polynomial_long_division,0,0.003711628
Quadratic_equation,Nth_root,0,-0.020935034
Parity_(mathematics),Mathematical_proof,0,0.038968124
Binomial_coefficient,Number,1,0.029498792
Scalar_multiplication,Number,1,0.074234961
Polynomial,Polynomial_long_division,0,-0.434674991
Scalar_multiplication,Arithmetic,1,0.067344681
Right_angle,Angle,1,0.411635253
Division_(mathematics),Multiplication,0,0.045521134
Matrix_(mathematics),Vector_(mathematics_and_physics),0,-0.14330926
Perpendicular,Angle,1,0.231510288
Common_logarithm,Exponentiation,1,0.127756257
Multiplication,Exponential_growth,0,-0.172321157
Complex_number,Cartesian_coordinate_system,0,-0.075715061
Arithmetic,Binomial_coefficient,0,-0.017997807
Empty_set,Closed_set,0,-0.201871697
Geometry,Origin_(mathematics),0,-0.216180619
Function_(mathematics),Transformation_(function),0,-0.377161146
Number,System_of_linear_equations,0,-0.080025529
Graph_(mathematics),Geometry,0,0.037376299
Mathematics,Zero_of_a_function,0,-0.488765725
Square_(algebra),Algebra,1,0.14852127
Subtraction,Mathematics,1,0.316260595
Quadratic_equation,Equality_(mathematics),1,-0.010493877
Natural_number,Number,1,-0.146486215
Function_(mathematics),Multiplicative_inverse,0,-0.108128156
Arithmetic_mean,Mathematics,1,0.065241116
Matrix_(mathematics),Main_diagonal,0,-0.340621814
Calculus,Series_(mathematics),0,-0.090284206
Right_angle,Geometry,1,0.283654561
Function_(mathematics),Limit_of_a_function,0,-0.270777447
Integer,Polynomial_long_division,0,-0.275792365
Plane_curve,Asymptote,0,-0.052842593
Focus_(geometry),Circle,0,0.507036607
Fundamental_theorem_of_algebra,Integer,1,0.094947911
Infinity,Limit_(mathematics),0,-0.071951056
Coordinate_system,Complex_number,0,0.10652618
Plane_(geometry),Plane_curve,0,-0.07680269
Set_(mathematics),Distributive_property,0,-0.300009483
Equation,Division_(mathematics),0,0.023912521
Empty_sum,Mathematics,1,0.602125461
Polynomial,Natural_number,0,0.052364516
Partial_fraction_decomposition,Multiplication,1,0.105902298
Asymptote,Curve,1,0.073399501
Square_root,Mathematics,1,0.329433611
Mathematics,Plane_(geometry),0,-0.25735722
Mathematics,Interval_(mathematics),0,-0.356753167
Union_(set_theory),Commutative_property,0,-0.163714214
Number,Scalar_multiplication,0,-0.074234961
Inequality_(mathematics),Domain_of_a_function,0,0.060487242
Geometry,Circular_motion,0,-0.081479563
Transformation_(function),Hyperbola,0,0.022272215
Binomial_coefficient,Binomial_theorem,1,0.037962497
Binomial_heap,Binomial_coefficient,0,0.008956977
Inverse_trigonometric_functions,Function_(mathematics),1,0.159803244
Asymptote,Mathematics,1,0.381456003
Trigonometric_functions,Pythagorean_trigonometric_identity,0,-0.099130513
Pythagorean_theorem,Distance,0,-0.026059304
Fundamental_theorem_of_algebra,Addition,1,0.036319862
Cone,Ellipse,0,0.191518589
Natural_logarithm,Inequality_(mathematics),0,-0.010252536
Matrix_multiplication,Multiplication,1,0.03972487
Factorization,Number,1,0.110160607
Quadratic_formula,Equality_(mathematics),1,0.001589897
Matrix_multiplication,Elementary_matrix,0,-0.150096523
Line_(geometry),Cylinder_(geometry),0,-0.142970256
Real_number,Empty_set,0,-0.093448251
Cone,Curve,1,0.150093308
Mathematics,Conic_section,0,-0.400671343
Mathematics,Summation,0,-0.509298183
Cartesian_coordinate_system,Distance,1,0.002231699
Synthetic_division,Degree_of_a_polynomial,1,0.174987135
Algebra,Algebraic_operation,0,-0.22156886
Linear_equation,Equation,1,0.041863926
Geometry,Trigonometry,0,-0.189135918
Circle,Line_(geometry),1,-0.118755912
Binomial_heap,Mathematics,1,0.082927487
Product_(mathematics),Arithmetic,1,0.056658885
Injective_function,Mathematics,1,0.418576086
Number,Multiplicative_inverse,0,-0.01518464
Mathematics,Line_(geometry),0,-0.320634006
Real_line,Number,1,0.100713717
Common_logarithm,Logarithm,1,0.29360177
Multiplication,Identity_matrix,0,0.009146076
Rational_root_theorem,Rational_number,1,0.195804766
Cartesian_coordinate_system,Plane_(geometry),1,-0.002595011
Euclidean_vector,Position_(vector),0,-0.119360653
Cone,Mathematics,1,0.240219111
Quadratic_equation,Rational_number,0,0.146280173
Even_and_odd_functions,Function_(mathematics),1,0.29609946
Continuous_function,Function_(mathematics),1,0.064991573
Multiplication,Synthetic_division,0,-0.084918093
Monotonic_function,Mathematics,1,0.562651191
Number,Binomial_heap,0,0.0
Mathematical_proof,Mathematics,1,0.314356289
Division_by_zero,Number,1,0.06986669
Domain_of_a_function,Mathematics,1,0.352028441
Mathematics,Mathematical_analysis,0,-0.359762613
Binomial_theorem,Arithmetic,1,0.008871329
Exponential_function,Exponentiation,1,-0.015125866
Integer,Sine,0,-0.141894045
Integer,Rational_root_theorem,0,-0.207279252
Open_set,Empty_set,0,0.245552886
Cross_product,Number,1,0.025470761
Integer,Descartes'_rule_of_signs,0,-0.187612197
Trigonometric_functions,Trigonometric_substitution,0,0.041677763
Mathematics,Angle,0,-0.158316442
Calculus,Linear_inequality,0,-0.073703924
Binary_logarithm,Multiplication,1,0.052590261
Number,Division_by_zero,0,-0.06986669
Circle,Chord_(geometry),0,-0.071793127
Mathematics,Asymptote,0,-0.381456003
Secant_line,Mathematics,1,0.429238404
Parity_(mathematics),Limit_of_a_sequence,0,0.012949851
Interval_(mathematics),Integer,0,0.12803587
Quadratic_equation,Real_number,0,0.276603864
Line_(geometry),Complex_number,0,0.08215667
Mathematics,Fundamental_theorem_of_algebra,0,-0.389948647
Polynomial,Number,1,-0.091405065
Imaginary_number,Square_(algebra),0,-0.012438048
Addition,Mathematics,1,0.243885876
Arithmetic,Polynomial_long_division,0,-0.079278561
Synthetic_division,Division_(mathematics),1,0.04227577
Function_(mathematics),Linear_inequality,0,-0.208711195
Triangle,Angle,1,0.100715914
Semi-major_axis,Hyperbola,0,0.09167235
Geometry,Radius,0,-0.206546305
Exponential_function,Complex_number,0,0.175702575
Line_(geometry),Plane_curve,0,-0.079297406
Polynomial_long_division,Mathematics,1,0.404126706
Open_set,Rational_number,0,0.162458857
Coordinate_system,Real_number,0,0.149547328
Mathematics,Square_(algebra),0,-0.526960722
Euclidean_vector,Geometry,0,0.202251233
Mathematics,Base_(exponentiation),0,-0.564527849
Complex_number,Real_number,1,0.060579417
Vertical_line_test,Graph_of_a_function,1,0.30040018
Solution_of_triangles,Trigonometry,1,0.441726667
Line_(geometry),Asymptote,0,-0.116244778
Exponential_growth,Function_(mathematics),1,0.090288218
Polynomial_long_division,Degree_of_a_polynomial,1,0.101727163
List_of_mathematical_symbols,Mathematics,1,0.510964881
Mathematics,Pythagorean_theorem,0,-0.237986033
Monotonic_function,Function_(mathematics),1,0.160377576
Polygon,Mathematics,1,0.051480069
Equality_(mathematics),Rational_root_theorem,0,-0.07912996
Mathematics,Trigonometry,0,-0.346042833
Binomial_theorem,Number,1,0.012229
Circular_sector,Line_(geometry),1,0.022994787
Geometry,Triangle,0,-0.209265236
Base_(exponentiation),Binary_logarithm,0,0.126648741
Identity_matrix,Square_matrix,1,-0.001179942
Scalar_multiplication,Multiplication,1,0.072658741
Arithmetic,Logarithm,0,0.092579561
Common_logarithm,Scientific_notation,0,0.136734327
Rational_number,E_(mathematical_constant),0,-0.050714093
Linear_equation,Mathematics,1,0.470264418
Binary_logarithm,Arithmetic,1,0.034339409
Inverse_function,Function_(mathematics),1,0.16854832
Mathematics,Cross_product,0,-0.416760015
Equation,Cartesian_coordinate_system,0,0.070893147
Even_and_odd_functions,Domain_of_a_function,0,0.152364408
Complex_number,Rational_number,0,-0.207330947
Dependent_and_independent_variables,Function_(mathematics),1,0.137262964
Dot_product,Arithmetic,1,-0.014391829
Absolute_value,Real_number,1,0.347406014
Associative_property,Commutative_property,0,0.047057535
Identity_(mathematics),Mathematics,1,0.326687519
Orientation_(geometry),Mathematics,1,0.291801489
Degree_of_a_polynomial,Number,1,0.031295988
Exponentiation,Unit_circle,0,-0.023658243
Linear_inequality,Calculus,1,0.073703924
Line_segment,Solution_of_triangles,0,-0.140402425
Plane_curve,Conic_section,0,0.298206686
Limit_of_a_function,Calculus,1,0.236951169
Square_matrix,Matrix_(mathematics),1,0.54410813
Determinant,Main_diagonal,0,-0.492983777
Linear_equation,Analytic_geometry,0,0.089347028
Rational_number,Set-builder_notation,0,-0.146010606
Equality_(mathematics),Equation_solving,0,-0.061669656
Multiplication,Exponential_function,0,0.058971857
Pythagorean_theorem,Analytic_geometry,0,-0.033217518
Scalar_multiplication,Elementary_matrix,0,0.024361914
Number,Quadrant_(plane_geometry),0,0.001312364
Number,Quadratic_equation,0,0.016816428
Mathematics,Mathematical_induction,0,-0.336770706
Logarithm,Arithmetic,1,-0.092579561
Circle,Rational_number,0,0.045699166
Rational_root_theorem,Polynomial,1,0.368322695
Function_(mathematics),Function_composition,0,-0.23146445
Plane_(geometry),Orientation_(geometry),0,-0.048942334
Geometry,Polygon,0,-0.325067036
Mathematics,Focus_(geometry),0,-0.32535752
Function_composition,Interval_(mathematics),0,0.028015206
Linear_equation,Change_of_variables,0,-0.021219418
Vector_(mathematics_and_physics),Calculus,0,0.131004905
Law_of_sines,Perpendicular,0,0.020864865
Mathematics,Mereology,0,-0.187416999
Algebraic_expression,Mathematics,1,0.626838964
Line_segment,Point_(geometry),1,0.020814948
Number,Common_logarithm,0,-0.037308979
Base_(exponentiation),Common_logarithm,0,0.023582068
Calculus,Limit_(mathematics),0,-0.142131794
Perpendicular,Focus_(geometry),0,-0.120610461
Simultaneous_equations,Number,1,0.0
Fundamental_theorem_of_algebra,Number,1,-0.041814982
Point_(geometry),Geometry,1,0.204623347
Quadratic_formula,Arithmetic,1,0.005102595
Circular_sector,Polygon,0,0.03402886
Number,Square_(algebra),0,-0.117728501
Addition,Linear_inequality,0,-0.102454282
Injective_function,Function_(mathematics),1,0.576028099
Calculus,Linear_function,0,-0.493321745
Base_(exponentiation),Logarithm,0,0.42255617
Integer,Number,1,-0.285526844
Chord_(geometry),Circle,1,0.071793127
Arithmetic,Scalar_multiplication,0,-0.067344681
Equation,Algebraic_expression,0,-0.144845305
Multiplication,Quadratic_formula,0,-0.027414598
Unit_circle,Complex_number,0,0.368801054
Exponentiation,Function_(mathematics),0,0.095936783
Set_(mathematics),Set-builder_notation,0,-0.385450628
Exponential_growth,Mathematics,1,0.238187011
Eccentricity_(mathematics),Geometry,1,0.099922772
Chord_(geometry),Point_(geometry),1,0.025012904
Secant_line,Asymptote,0,-0.089502509
Matrix_(mathematics),Elementary_matrix,0,-0.721871048
Polar_coordinate_system,Coordinate_system,1,0.071710706
Quadratic_formula,Multiplication,1,0.027414598
Vertical_line_test,Mathematics,1,0.564052462
Equation,Fundamental_theorem_of_algebra,0,0.055826407
Exponential_function,Real_number,0,0.235661415
Interval_(mathematics),Multiplicative_inverse,0,0.011879601
Descartes'_rule_of_signs,Polynomial_long_division,0,0.118900109
Rational_number,Equation_solving,0,-0.280207922
Cartesian_coordinate_system,Mathematics,1,0.333970749
Multiplication,Inequality_(mathematics),0,-0.089541422
Complex_number,Division_(mathematics),0,-0.209441029
Vector_(mathematics_and_physics),Vector_field,0,0.010413045
Rational_function,Real_number,0,0.23303211
Prime_number,Zero_of_a_function,0,-0.062229966
Coordinate_system,Circle,0,0.092376028
Arithmetic,Arithmetic_mean,0,0.020613466
Multiplication,Elementary_matrix,0,-0.008139636
Coordinate_system,Geometry,1,0.163976125
Dependent_and_independent_variables,Mathematics,1,0.33399227
Limit_(mathematics),Mathematics,1,0.531960622
Scientific_notation,Base_(exponentiation),0,-0.075264794
Integer,Binary_logarithm,0,-0.106524301
Exponentiation,Fundamental_theorem_of_algebra,0,-0.031568337
Limit_(mathematics),Parity_(mathematics),0,-0.008716018
Homogeneous_polynomial,Arithmetic,1,0.00223818
Addition,Coproduct,0,0.009891057
Main_diagonal,Matrix_(mathematics),1,0.340621814
Degree_of_a_polynomial,Arithmetic,1,-0.00330656
Function_(mathematics),Inequality_(mathematics),0,-0.15096343
Set_(mathematics),Interval_(mathematics),0,-0.211804669
Rotation_of_axes,Conic_section,0,0.255335393
Pythagorean_theorem,Mathematics,1,0.237986033
Polynomial,Complex_number,0,0.18875856
Multiplication,Distributive_property,0,-0.13260761
Semi-major_axis,Semi-minor_axis,0,0.0
Square_root,Geometry,0,0.095647217
Secant_line,Derivative,0,0.250514788
Vector_(mathematics_and_physics),Norm_(mathematics),0,0.146108852
Exponential_function,Exponential_growth,0,-0.074120857
Multiplication,Fundamental_theorem_of_algebra,0,0.011804992
Interval_(mathematics),Real_line,0,-0.17724922
Extended_real_number_line,Number,1,0.336802212
Geometry,Secant_line,0,-0.095062958
Elementary_matrix,Square_matrix,1,0.151564023
Set_(mathematics),E_(mathematical_constant),0,-0.099676775
Geometry,Right_angle,0,-0.283654561
Position_(vector),Vector_(mathematics_and_physics),1,0.04903861
