A,B,result,RefD
Similarity_(geometry),Space_(mathematics),0,-0.006595375
Pyramid_(geometry),Sphere,0,0.080408341
Congruence_(geometry),Vertex_(geometry),1,0.213495416
Quadrilateral,Tessellation,0,0.054630385
Acute_and_obtuse_triangles,Edge_(geometry),1,0.383538671
Triangle,Parallelogram,0,-0.309315397
Congruence_(geometry),Reflection_(mathematics),0,0.054085487
Special_right_triangles,Right_angle,1,0.184701186
Radius,Line_segment,1,0.049628816
Radius,Polygon,0,0.186663748
Exterior_angle_theorem,Midpoint,0,-0.038570245
Geometry,Trigonometric_functions,0,-0.068124694
Line_(geometry),Grade_(slope),0,-5.43746e-05
Arc_length,Slope,0,-0.101902029
Line_segment,Hendecagon,0,-0.082975645
Skew_lines,Parallel_(geometry),1,0.230159183
Polygon,Heptagon,0,-0.137336267
Grade_(slope),Slope,1,0.015027159
Line_segment,Congruence_(geometry),0,-0.067279298
Line_segment,Angle,0,0.248682133
Angle,Rigid_transformation,0,-0.246621423
Bisection,Angle,1,0.255429718
Prism_(geometry),Edge_(geometry),1,0.273271274
Line_(geometry),Sine,0,-0.075491465
Similarity_(geometry),Equilateral_triangle,0,0.078220383
Slope,Distance,0,0.018685479
Coordinate_system,Plane_(geometry),1,0.3140948
Star_polygon,Tessellation,0,0.098258301
Square,Edge_(geometry),1,0.240830181
Reflection_(mathematics),Line_(geometry),1,0.14800475
Triangle,Polygon,1,-0.134222487
Rotational_symmetry,Equilateral_triangle,0,0.116765062
Circle,Geometry,1,0.170757747
Polygon,Sine,0,-0.056309826
Trigonometric_functions,Sine,0,-0.239993655
Edge_(geometry),Pyramid_(geometry),0,-0.290809882
Rhombus,Circumference,0,-0.249999458
Parallelogram,Edge_(geometry),1,0.367940921
Right_angle,Rectangle,0,0.078494424
Special_right_triangles,Point_(geometry),1,0.086830136
Line_(geometry),Rotational_symmetry,0,-0.020087361
Angle,Tessellation,0,-0.014479624
Rotational_symmetry,Point_(geometry),1,0.02088116
Angle,Kite_(geometry),0,-0.081633989
Bisection,Tangent,0,0.202695493
Reflection_(mathematics),Angle,1,0.172250324
Edge_(geometry),Inverse_trigonometric_functions,0,0.016353096
Midpoint,Chord_(geometry),0,0.166449545
Secant_line,Point_(geometry),1,0.056073863
Polygon,Square,0,0.131251734
Line_segment,Arc_length,0,-0.013153341
Angle,Sphere,0,-0.068611682
Geometry,Cylinder_(geometry),0,-0.367442438
Point_(geometry),Convex_polygon,0,0.023437395
Parallel_(geometry),Congruence_(geometry),0,0.064136867
Geometry,Edge_(geometry),0,-0.348920911
Similarity_(geometry),Midpoint,0,-0.163730057
Edge_(geometry),Diagonal,0,-0.225989193
Triangle,Midpoint,0,-0.392405043
Internal_and_external_angle,Convex_polygon,0,0.31663067
Geometry,Rotation_(mathematics),0,-0.236703696
Cross_section_(geometry),Plane_(geometry),1,0.079218739
Kite_(geometry),Line_(geometry),1,-0.175331205
Rotational_symmetry,Tessellation,0,0.090373792
Geometry,Quadrilateral,0,-0.226620166
Equilateral_triangle,Tessellation,0,0.055260456
Acute_and_obtuse_triangles,Hexagon,0,0.322209436
Geometry,Circumference,0,-0.310204452
Convex_polygon,Angle,1,0.129516274
Convex_polygon,Rhombus,0,0.195117859
Sphere,Circle,1,0.00377059
Two-dimensional_space,Hexagon,0,0.034373211
Edge_(geometry),Rectangle,0,-0.297212484
Internal_and_external_angle,Vertex_(geometry),1,0.287669152
Polygon,Pyramid_(geometry),0,-0.280835309
Geometry,Cartesian_coordinate_system,0,-0.143525317
Special_right_triangles,Pythagorean_triple,0,0.101239565
Vertex_(geometry),Special_right_triangles,0,-0.243839678
Rhombus,Congruence_(geometry),0,-0.063995811
Line_(geometry),Rectangle,0,0.140157358
Altitude_(triangle),Geometry,1,0.257199787
Triangle_inequality,Geometry,1,0.211293226
Face_(geometry),Polyhedron,0,0.199698697
Vertex_(geometry),Right_triangle,0,-0.445224858
Pentagon,Point_(geometry),1,-0.043861807
Equilateral_triangle,Altitude_(triangle),0,-0.035309942
Star_polygon,Point_(geometry),1,-0.014525837
Diagonal,Vertex_(geometry),1,0.237953967
Geometry,Coordinate_system,0,-0.163907806
Star_polygon,Line_(geometry),1,0.004660056
Line_(geometry),Dodecagon,0,0.013054359
Isosceles_triangle,Acute_and_obtuse_triangles,0,-0.361294989
Angle,Tangent,0,-0.041979126
Quadrilateral,Polygon,1,0.205659656
Prism_(geometry),Polyhedron,1,0.348977972
Edge_(geometry),Convex_polygon,0,-0.283423735
Parallel_(geometry),Sphere,0,0.128706218
Symmetry,Circle,0,-0.033920524
Similarity_(geometry),Translation_(geometry),0,0.106024862
Perpendicular,Cross_section_(geometry),0,-0.145013281
Hendecagon,Line_(geometry),1,0.021265687
Dodecagon,Vertex_(geometry),1,0.403752855
Angle,Octagon,0,-0.078628974
Midpoint,Altitude_(triangle),0,0.106868992
Vertex_(geometry),Star_polygon,0,-0.370776244
Quadrilateral,Parallel_(geometry),0,-0.07771216
Pyramid_(geometry),Scaling_(geometry),0,-0.045542684
Parallelogram,Diagonal,0,-0.017171362
Geometry,Special_right_triangles,0,-0.366211779
Polyhedron,Reflection_symmetry,0,-0.075965237
Square,Rhombus,0,-0.130128403
Vertex_(geometry),Rhombus,0,-0.45637324
Point_(geometry),Space_(mathematics),0,-0.038904803
Right_triangle,Point_(geometry),1,-0.020099939
Chord_(geometry),Sine,0,-0.164892943
Polygon,Polyhedron,0,-0.025665976
Parallel_(geometry),Skew_lines,0,-0.230159183
Triangle_inequality,Angle,1,0.1947151
Collinearity,Triangle_inequality,0,0.043488896
Heptagon,Edge_(geometry),1,0.296494134
Circle,Sphere,0,-0.00377059
Collinearity,Cone,0,0.034788549
Heptagon,Line_(geometry),1,0.020811254
Vertex_(geometry),Edge_(geometry),0,-0.237614681
Quadrilateral,Square,0,0.134602437
Rhombus,Convex_polygon,0,-0.195117859
Perpendicular,Quadrilateral,0,0.071763407
Kite_(geometry),Angle,1,0.081633989
Altitude_(triangle),Equilateral_triangle,0,0.035309942
Tessellation,Hexagon,0,-0.074284632
Geometry,Pythagorean_triple,0,-0.090990095
Internal_and_external_angle,Point_(geometry),1,0.132029612
Inverse_trigonometric_functions,Angle,1,0.148740573
Point_(geometry),Rhombus,0,0.15150748
Translation_(geometry),Scaling_(geometry),0,-0.174659783
Polygon,Two-dimensional_space,0,-0.189065314
Edge_(geometry),Prism_(geometry),0,-0.273271274
Angle,Cone,0,-0.173812793
