A,B,result,RefD
Line_segment,Edge_(geometry),0,-0.081408107
Mathematics,Graph_of_a_function,0,-0.270530102
Range_(statistics),Real_number,0,0.089038284
Chord_(geometry),Line_(geometry),1,0.015656608
Linear_inequality,Equation,1,0.00672301
Exponentiation,Negative_number,0,-0.081785633
Vector_(mathematics_and_physics),Scalar_multiplication,0,-0.02147527
Natural_logarithm,Multiplicative_inverse,0,-0.043181219
Set_(mathematics),Interval_(mathematics),0,-0.211804669
Curve,Line_(geometry),1,-0.147275371
Arithmetic,Polynomial,0,0.006445986
Line_(geometry),Unit_circle,0,-0.119037872
Function_(mathematics),Piecewise,0,-0.316057986
System_of_linear_equations,Line_(geometry),1,0.076234556
Exponentiation,Polynomial,0,-0.043514399
Sign_(mathematics),Absolute_value,0,0.10100797
Set_(mathematics),Rational_number,0,-0.134668775
Floor_and_ceiling_functions,Limit_of_a_sequence,0,0.045141321
Multiplication,Complex_number,0,0.177517579
Analytic_geometry,Distance,1,-0.008475068
Geometry,Plane_(geometry),0,-0.159057093
Zero_of_a_function,Real_number,0,0.353258777
Geometry,Vertical_line_test,0,0
Injective_function,Mathematics,1,0.418576086
Linear_function,Perpendicular,0,0.02397181
Line_(geometry),Eccentricity_(mathematics),0,-0.057371842
Line_(geometry),Asymptote,0,-0.116244778
Conic_section,Geometry,1,0.124146603
Mathematics,Matrix_multiplication,0,-0.50985136
Multiplication,Inequality_(mathematics),0,-0.089541422
Extended_real_number_line,Mathematics,1,0.462530603
Unit_circle,Pythagorean_trigonometric_identity,0,-0.00382682
Algebra,Inequality_(mathematics),0,-0.015304245
Mathematics,Triangle,0,-0.112752203
Right_triangle,Right_angle,1,-0.131674307
Multiplication,Identity_matrix,0,0.009146076
Integer,Fundamental_theorem_of_algebra,0,-0.094947911
Algebraic_equation,Equality_(mathematics),1,0.048026716
Line_(geometry),Equation_solving,0,-0.10986438
Amplitude,Periodic_function,0,0.077058669
Law_of_sines,Pythagorean_theorem,0,0.552124411
Degree_(angle),Angle,1,-0.067629216
Geometry,Angle,0,0.008133136
Parity_(mathematics),Division_(mathematics),0,0.052656738
Coordinate_system,Quadrant_(plane_geometry),0,-0.047710981
Identity_(mathematics),Equality_(mathematics),1,0.04629034
Conic_section,Line_(geometry),1,0.041645663
Quadratic_equation,Real_number,0,0.276603864
Analytic_geometry,Mathematics,1,0.312522209
Integer,Sine,0,-0.141894045
Multiplication,Algebraic_expression,0,-0.322284477
Series_(mathematics),Mathematics,1,0.492039357
Linear_function,Degree_of_a_polynomial,0,-0.020839721
Arithmetic,Binomial_coefficient,0,-0.017997807
Line_segment,Geometry,1,0.284836836
Natural_number,Division_(mathematics),0,-0.247727008
Linear_equation,Equation_solving,0,-0.137640882
Triangle,Law_of_sines,0,-0.087860996
Mathematics,Orientation_(geometry),0,-0.291801489
Pythagorean_theorem,Distance,0,-0.026059304
Semi-major_axis,Simple_harmonic_motion,0,0.012717105
Base_(exponentiation),Natural_logarithm,0,0.254353547
Arithmetic,Exponential_growth,0,-0.022042836
Derivative,Vector_(mathematics_and_physics),0,-0.113006066
Sine,Graph_of_a_function,0,0.120155918
Number,Simultaneous_equations,0,0
Slope,Geometry,1,0.070161194
Mathematics,Image_(mathematics),0,-0.580882534
Angle,Cartesian_coordinate_system,0,-0.062112162
Sine_wave,Curve,1,-0.000723139
Matrix_multiplication,Multiplication,1,0.03972487
Pythagorean_theorem,Function_(mathematics),0,0.043266975
Addition,Even_and_odd_functions,0,-0.102158978
Mathematics,Quadratic_formula,0,-0.397522728
Vector_space,Vector_(mathematics_and_physics),1,-0.348010203
Degree_of_a_polynomial,Number,1,0.031295988
Limit_(mathematics),Parity_(mathematics),0,-0.008716018
Equation,Division_(mathematics),0,0.023912521
Complex_number,Sine,0,-0.256668475
Algebraic_expression,Number,1,0.176044782
Unit_circle,Real_number,0,0.271525908
Partial_fraction_decomposition,Quadratic_equation,0,0.183780885
Associative_property,Subtraction,0,0.062687908
Mathematics,Inverse_function,0,-0.402821954
Quadrant_(plane_geometry),Coordinate_system,1,0.047710981
Mathematics,Domain_of_a_function,0,-0.352028441
Graph_of_a_function,Cartesian_coordinate_system,0,-0.068084357
Triangle,Right_triangle,0,-0.268777997
Quadratic_function,Mathematics,1,0.44054221
Limit_of_a_function,Limit_(mathematics),1,0.101582216
Equality_(mathematics),Simultaneous_equations,0,0
Line_(geometry),Linear_equation,0,-0.134351763
Chord_(geometry),Mathematics,1,0.184165369
Quadratic_formula,Equality_(mathematics),1,0.001589897
Binary_logarithm,Function_(mathematics),1,0.091814265
Real_number,Common_logarithm,0,-0.130161723
Partial_fraction_decomposition,Monomial,0,0.155628458
Mathematics,Coordinate_system,0,-0.50787339
Binomial_heap,Multiplication,1,0
Empty_set,Closed_set,0,-0.201871697
Function_(mathematics),Rational_function,0,-0.08245903
Algebraic_equation,Equation,1,0.140782555
Fundamental_theorem_of_algebra,Arithmetic,1,-0.009426998
Graph_(mathematics),Geometry,0,0.037376299
Geometry,Cone,0,-0.408181241
Square_matrix,Minor_(linear_algebra),0,0.2287225
Equality_(mathematics),Quadratic_formula,0,-0.001589897
Linear_equation,Slope,0,0.08347487
Matrix_multiplication,Mathematics,1,0.50985136
Matrix_multiplication,Elementary_matrix,0,-0.150096523
Mathematics,Trigonometric_tables,0,-0.3236157
Line_(geometry),Sine_wave,0,-0.006919984
Synthetic_division,Multiplication,1,0.084918093
Pythagorean_theorem,Sine,0,-0.269837088
Complex_number,Factorization,0,-0.348303212
Circle,Mathematics,1,0.232553027
Polynomial,Quadratic_equation,0,-0.180019389
Trigonometric_functions,Identity_(mathematics),0,-0.190077036
Mathematical_proof,Mathematics,1,0.314356289
Logarithm,Equation_solving,0,-0.073774908
Mathematics,Circular_sector,0,-0.035029069
Line_(geometry),Edge_(geometry),0,-0.041508121
Mathematics,Multiplication,0,-0.401647908
Parity_(mathematics),Limit_of_a_sequence,0,0.012949851
Exponential_function,E_(mathematical_constant),0,0.106547443
Commutative_property,Algebraic_expression,0,-0.14366418
Triangle,Polygon,1,-0.141613849
Geometry,Quadrant_(plane_geometry),0,-0.224531786
Real_number,Complex_number,0,-0.060579417
Complex_number,Real_number,1,0.060579417
Edge_(geometry),Mathematics,1,0.20430718
Arithmetic,Division_by_zero,0,-0.082344855
Square_matrix,Main_diagonal,0,-0.198958803
Number,Exponential_function,0,0.018619657
Simultaneous_equations,Mathematics,1,0.021031991
Even_and_odd_functions,Real_number,0,0.418897934
Binomial_coefficient,Binomial_heap,1,-0.008956977
Calculus,Linear_inequality,0,-0.073703924
Range_(statistics),Function_(mathematics),1,0.042892495
Line_(geometry),Chord_(geometry),0,-0.015656608
Interval_(mathematics),Integer,0,0.12803587
Geometric_series,Area,0,0.05451811
Mathematics,Periodic_function,0,-0.488908782
Matrix_(mathematics),Minor_(linear_algebra),0,-0.527777317
Line_(geometry),Cylinder_(geometry),0,-0.142970256
Multiplication,Integer,0,0.270998763
Circle,Equation,0,-0.081244201
Equation_solving,Mathematics,1,0.535489923
Complex_number,Inverse_trigonometric_functions,0,-0.211760989
Line_segment,Semi-major_axis,0,-0.025489736
Inverse_function,Inverse_trigonometric_functions,0,-0.027984381
Inequality_(mathematics),Multiplicative_inverse,0,0.076418752
Line_(geometry),Real_number,0,0.147038019
Common_logarithm,Exponentiation,1,0.127756257
Edge_(geometry),Geometry,1,0.348854248
Multiplication,Logarithm,0,0.111410061
Mathematics,Exponential_growth,0,-0.238187011
Semi-major_axis,Displacement_(vector),0,0.01109281
Monomial,Binomial_heap,0,-0.010484708
Scientific_notation,Division_(mathematics),0,-0.059656309
Number,Zero_(complex_analysis),0,-0.028352178
Polynomial,Equation_solving,0,-0.346135062
Associative_property,Division_(mathematics),0,0.070184052
Logarithm,Multiplicative_inverse,0,-0.025932817
Union_(set_theory),Distributive_property,0,-0.158524398
Union_(set_theory),Commutative_property,0,-0.163714214
Natural_number,Subtraction,0,-0.300750704
Quadratic_formula,Integer,1,0.187244206
Angle,Triangle,0,-0.100715914
Function_(mathematics),Quadratic_function,0,-0.236447227
Complex_conjugate,Number,1,0.172136331
Exponential_growth,Multiplication,1,0.172321157
Calculus,Mathematics,1,0.212358884
Number,Matrix_ring,0,-0.026268476
Function_(mathematics),Vertical_line_test,0,-0.453555552
Complex_conjugate,Real_number,1,0.509423708
Plane_(geometry),Mathematics,1,0.25735722
Product_topology,Number,1,0.024696461
Mathematics,Cylinder_(geometry),0,-0.317638701
Line_segment,Semi-minor_axis,0,-0.025489736
Angle,Geometry,1,-0.008133136
Unit_circle,Circle,1,0.179346881
Main_diagonal,Identity_matrix,0,0.441113933
Mathematics,System_of_linear_equations,0,-0.438228973
Mathematics,Law_of_sines,0,-0.205510946
Descartes'_rule_of_signs,Arithmetic,1,0.054818438
Logarithm,Real_number,0,0.150574335
Semi-major_axis,Semi-minor_axis,0,0
Radius,Mathematics,1,0.16960585
Geometry,Curve,0,-0.034945941
Real_line,Distance,0,0.040488997
Geometry,Degree_(angle),0,-0.016072171
Set-builder_notation,Set_(mathematics),1,0.385450628
Geometry,Secant_line,0,-0.095062958
Angle,Rectangle,0,-0.153710124
Number,Real_number,0,0.201569959
Piecewise,Mathematics,1,0.555850384
Integer,Synthetic_division,0,-0.200952324
Range_(statistics),Complex_number,0,0.017049495
Image_(mathematics),Mathematics,1,0.580882534
Mathematics,Parallel_(geometry),0,-0.290597637
Arithmetic,Parity_(mathematics),0,-0.086466693
Spherical_law_of_cosines,Pythagorean_theorem,0,0.047154442
Addition,Binomial_coefficient,0,-0.0203461
Law_of_sines,Trigonometric_functions,0,-0.041409318
Real_number,Extended_real_number_line,0,-0.375099412
Geometry,Sine_wave,0,-0.050200928
Triangle,Angle,1,0.100715914
Circular_sector,Area,0,0.074296601
Rational_number,Number,1,-0.112852224
Mathematics,Function_(mathematics),0,-0.378416831
Parity_(mathematics),Number,0,0.058228895
Mathematics,Circular_motion,0,-0.18619627
Algebraic_expression,Division_(mathematics),0,0.232353944
Curve,Circular_sector,0,-0.025549659
Floor_and_ceiling_functions,Periodic_function,0,-0.012827135
Descartes'_rule_of_signs,Polynomial,1,0.280015505
Exponentiation,Integer,0,0.238202033
Geometry,Cartesian_coordinate_system,0,-0.143146085
Number,Multiplicative_inverse,0,-0.01518464
Simple_harmonic_motion,Sine_wave,0,-0.017550388
Trigonometry,Spherical_law_of_cosines,0,-0.22477161
Arithmetic,Synthetic_division,0,-0.071962691
Real_line,Line_(geometry),1,0.064794316
Mathematics,Linear_equation,0,-0.470264418
Addition,Quadratic_formula,0,-0.0626849
Calculus,Limit_(mathematics),0,-0.142131794
Square_root,Natural_number,0,0.146004383
Mathematics,Right_triangle,0,-0.105437993
Logistic_function,Natural_logarithm,0,0.05077745
Negative_number,Inequality_(mathematics),0,-0.041829628
Polar_coordinate_system,Mathematics,1,0.328611542
Complex_plane,Geometry,1,0.053691561
Number,Square_(algebra),0,-0.117728501
Elementary_matrix,Identity_matrix,1,0.060531056
Synthetic_division,Addition,1,0.097227427
Multiplication,Quadratic_formula,0,-0.027414598
Dependent_and_independent_variables,Derivative,0,0.147592554
Product_topology,Mathematics,1,0.581507165
Mathematics,Coproduct,0,-0.678077648
Integer,Polynomial,0,-0.236859243
Number,Synthetic_division,0,-0.063659576
Pythagorean_trigonometric_identity,Trigonometric_functions,1,0.099130513
Equation,Rational_root_theorem,0,-0.145451985
Mathematics,Limit_of_a_sequence,0,-0.464455229
Arithmetic,Matrix_multiplication,0,-0.021352116
Quadratic_equation,Analytic_geometry,0,-0.013767728
Continuous_function,Function_(mathematics),1,0.064991573
Integer,Real_number,0,-0.179429475
Matrix_(mathematics),Identity_matrix,0,-0.621290426
Right_triangle,Line_segment,1,0.055378234
Exponential_function,Complex_number,0,0.175702575
Multiplication,Polynomial_long_division,0,-0.037220228
Number,Polynomial_long_division,0,-0.041992037
Equation,Change_of_variables,0,-0.058613395
Addition,Distributive_property,0,-0.145959516
Scientific_notation,Subtraction,0,-0.081436509
Dot_product,Product_(mathematics),1,-0.214094107
Vector_(mathematics_and_physics),Vector_field,0,0.010413045
Mathematics,Dot_product,0,-0.572852201
Mathematics,Partial_fraction_decomposition,0,-0.429441917
Perpendicular,Pythagorean_theorem,0,0.112909645
Interval_(mathematics),Mathematics,1,0.356753167
Division_(mathematics),Elementary_matrix,0,-0.017119637
Polynomial,Monomial,0,-0.363387753
Cone,Conic_section,0,0.112795505
Real_line,Real_number,1,0.502009471
Fundamental_theorem_of_algebra,Matrix_(mathematics),0,0.040841246
Polynomial,E_(mathematical_constant),0,-0.062889578
Commutative_property,Division_(mathematics),0,0.019315403
Polynomial,Binomial_coefficient,0,-0.083128754
Partial_fraction_decomposition,Real_number,0,0.339379851
Geometry,Parallel_(geometry),0,-0.145882103
Degree_(angle),Circular_sector,0,-0.040101334
Rational_root_theorem,Addition,1,0.155141329
Mathematics,Zero_of_a_function,0,-0.488765725
Law_of_sines,Line_(geometry),1,0.030352124
Slope,Line_(geometry),1,0.031768993
Function_composition,Mathematics,1,0.503872694
Real_number,Cartesian_coordinate_system,0,-0.130961407
Curve,Asymptote,0,-0.073399501
Number,Square_root,0,0.01595345
Polynomial,Subtraction,0,-0.022798135
Trigonometric_functions,Geometry,1,0.068175006
Hyperbola,Focus_(geometry),0,-0.275111883
Mathematics,Function_composition,0,-0.503872694
Line_(geometry),Triangle,0,0.205942071
Mathematics,Degree_(angle),0,-0.042555822
Equation,Domain_of_a_function,0,0.139292274
Pythagorean_theorem,Pythagorean_trigonometric_identity,0,-0.191558091
Multiplication,Matrix_multiplication,0,-0.03972487
Rotation_of_axes,Geometry,1,0.277343267
Curve,Conic_section,0,-0.014532048
Interval_(mathematics),Real_line,0,-0.17724922
Matrix_(mathematics),Main_diagonal,0,-0.340621814
Angle,Perpendicular,0,-0.231510288
Logarithm,Base_(exponentiation),1,-0.42255617
Mathematics,Parity_(mathematics),0,-0.25795819
Cross_product,Multiplication,1,-0.055299657
Real_number,Vector_(mathematics_and_physics),0,-0.365100495
Trigonometry,Trigonometric_substitution,0,0.014857762
Circle,Perpendicular,0,-0.14160161
Scientific_notation,Integer,0,0.082949359
Scientific_notation,Natural_logarithm,0,0.036779727
Constant_function,Zero_of_a_function,0,0.025207129
Geometric_series,Series_(mathematics),1,0.202431892
Polar_coordinate_system,Coordinate_system,1,0.071710706
Function_composition,Real_number,0,0.231042735
Absolute_value,Sign_(mathematics),1,-0.10100797
Summation,Mathematics,1,0.509298183
Position_(vector),Real_number,0,0.132335568
Binomial_heap,Mathematics,1,0.082927487
Logarithm,Nth_root,0,-0.184564446
Curve,Secant_line,0,-0.090467084
Determinant,Vector_(mathematics_and_physics),0,-0.10248108
Multiplication,Exponential_growth,0,-0.172321157
Vertical_line_test,Mathematics,1,0.564052462
Arithmetic,Descartes'_rule_of_signs,0,-0.054818438
Scalar_multiplication,Addition,0,0.10209934
Circular_motion,Mathematics,1,0.18619627
Number,Homogeneous_polynomial,0,-0.051310122
Polygon,Line_(geometry),1,-0.218048133
Line_(geometry),Parallel_(geometry),0,0.00803813
Plane_curve,Curve,1,0.022305489
Mathematics,Right_angle,0,-0.269592356
Operation_(mathematics),Mathematics,1,0.528345099
Coordinate_system,Mathematics,1,0.50787339
Constant_function,Function_(mathematics),1,0.330930482
Arithmetic,Partial_fraction_decomposition,0,-0.054535584
Degree_of_a_polynomial,Addition,1,0.102423237
Zero_(complex_analysis),Real_number,1,0.522485511
Integer,Rational_root_theorem,0,-0.207279252
Geometry,Real_line,0,-0.165189357
Multiplication,Base_(exponentiation),0,-0.522971776
Algebraic_operation,Number,1,0.177724099
Mathematics,Rotation_of_axes,0,-0.46188988
Right_triangle,Mathematics,1,0.105437993
Square_(algebra),Algebra,1,0.14852127
Union_(set_theory),Addition,0,-0.022893221
Rational_root_theorem,Polynomial,1,0.368322695
Exponentiation,Base_(exponentiation),0,-0.404693776
Algebraic_expression,Nth_root,0,0.26843979
Constant_function,Mathematics,1,0.5603084
Complex_plane,Plane_(geometry),1,-0.036373943
Real_number,Distance,0,-0.131242438
Square_root,Domain_of_a_function,0,0.069497884
Mathematics,Geometry,0,-0.199504702
Mathematics,Quadratic_equation,0,-0.381176578
Open_set,Function_(mathematics),0,0.102652492
Right_triangle,Angle,1,0.12943796
Negative_number,Integer,0,0.046622863
Union_(set_theory),Open_set,0,-0.206689565
Function_(mathematics),Mathematics,1,0.378416831
Algebraic_expression,Exponentiation,1,0.248597776
Square_root,Natural_logarithm,0,0.029824048
Base_(exponentiation),Mathematics,1,0.564527849
Curve,Mathematics,1,0.383575045
Floor_and_ceiling_functions,Real_number,0,0.213687268
Geometry,Spherical_law_of_cosines,0,-0.202963587
Line_(geometry),Polygon,0,0.218048133
Range_(statistics),Inverse_function,0,0.007918343
Matrix_multiplication,Number,1,0.050936339
Number,Binomial_coefficient,0,-0.029498792
Angle,Degree_(angle),0,0.067629216
Even_and_odd_functions,Division_(mathematics),0,0.071813837
Number,E_(mathematical_constant),0,0.052183053
Circle,Unit_circle,0,-0.179346881
Constant_function,Degree_of_a_polynomial,0,-0.118570455
Linear_equation,Linear_inequality,0,-0.078336765
Rational_root_theorem,Equality_(mathematics),1,0.07912996
Complex_number,Equation_solving,0,-0.336988504
Exponential_growth,Arithmetic,1,0.022042836
Product_(mathematics),Mathematics,1,0.60503009
Multiplication,Descartes'_rule_of_signs,0,-0.135522718
Trigonometry,Sine_wave,0,0.00936884
Partial_fraction_decomposition,Number,1,0.090426093
Number,Negative_number,0,-0.152191032
Imaginary_number,Number,1,0.351455384
Homogeneous_polynomial,Multiplication,1,0.091463152
Division_(mathematics),Distributive_property,0,-0.062018353
Synthetic_division,Arithmetic,1,0.071962691
Minor_(linear_algebra),Matrix_multiplication,0,0.326774574
Arithmetic,Empty_sum,0,-0.196608658
Amplitude,Simple_harmonic_motion,0,0.021795421
Inequality_(mathematics),Domain_of_a_function,0,0.060487242
Linear_function,Calculus,1,0.493321745
Multiplicative_inverse,Division_(mathematics),1,-0.073724416
Plane_(geometry),Orientation_(geometry),0,-0.048942334
Arithmetic,Addition,0,0.013143608
Natural_logarithm,Base_(exponentiation),1,-0.254353547
Zero_of_a_function,Multiplicative_inverse,0,0.013300573
Determinant,Elementary_matrix,0,-0.304350284
Rational_number,Division_(mathematics),0,-0.131341052
Square_root,Mathematics,1,0.329433611
Square_matrix,Imaginary_number,0,0.003243531
Slope,Mathematics,1,0.411260585
Function_(mathematics),Natural_logarithm,0,-0.196315827
Prime_number,Fundamental_theorem_of_algebra,0,-0.078012907
Logarithm,Binary_logarithm,0,-0.088295703
Parity_(mathematics),Scientific_notation,0,0.012227573
Synthetic_division,Polynomial,1,0.478075681
Product_(mathematics),Multiplication,1,0.0714291
Point_(geometry),Right_triangle,0,0.020230005
Arithmetic,Binomial_theorem,0,-0.008871329
Identity_matrix,Square_matrix,1,-0.001179942
Formula,Mathematics,1,0.188839943
Law_of_sines,Mathematics,1,0.205510946
Scalar_multiplication,Mathematics,1,0.536345238
Angle,Right_triangle,0,-0.12943796
Exponential_function,Degree_of_a_polynomial,0,-0.007281309
Complex_number,Nth_root,0,-0.373989344
Negative_number,Number,1,0.152191032
Square_root,Complex_number,0,0.172545828
Function_(mathematics),Cubic_function,0,-0.246350716
Number,Natural_number,0,0.146486215
Cartesian_coordinate_system,Coordinate_system,1,-0.021398193
Geometry,Rotation_(mathematics),0,-0.236665065
Scalar_multiplication,Matrix_(mathematics),0,0.495813825
Complex_number,Quadratic_equation,0,-0.237012728
Graph_of_a_function,Slope,0,-0.20134355
Rational_function,Polynomial_long_division,0,0.003711628
Domain_of_a_function,Zero_of_a_function,0,-0.208705188
Geometry,Plane_curve,0,-0.105920075
Scalar_multiplication,Vector_space,1,0.535258745
Quadratic_function,Function_(mathematics),1,0.236447227
Law_of_sines,Trigonometry,1,0.024848176
Transformation_(function),Hyperbola,0,0.022272215
Focus_(geometry),Conic_section,0,0.284929119
Polygon,Triangle,0,0.141613849
Number,Empty_set,0,0.024005712
Division_by_zero,Arithmetic,1,0.082344855
Addition,Scientific_notation,0,-0.013486598
Number,Floor_and_ceiling_functions,0,-0.084403108
Rational_number,Binary_logarithm,0,-0.049300167
Exponential_function,Sine,0,-0.168534762
Exponentiation,Nth_root,0,-0.24359671
Partial_fraction_decomposition,Rational_function,0,0.085908229
Floor_and_ceiling_functions,Scientific_notation,0,0.048565361
Multiplicative_inverse,Arithmetic,1,0.09848985
Mathematics,List_of_mathematical_symbols,0,-0.510964881
Function_(mathematics),Linear_inequality,0,-0.208711195
Piecewise,Interval_(mathematics),0,0.370003979
Extended_real_number_line,Real_number,1,0.375099412
Complex_plane,Mathematics,1,0.512738673
Line_(geometry),Mathematics,1,0.320634006
Geometry,Vector_field,0,-0.02291679
Binomial_theorem,Binomial_heap,1,-0.010484708
Determinant,Square_matrix,1,-0.407546748
Union_(set_theory),Closed_set,0,-0.172852932
Addition,Fundamental_theorem_of_algebra,0,-0.036319862
Curve,Geometry,1,0.034945941
Equality_(mathematics),Quadratic_equation,0,0.010493877
Vertical_line_test,Graph_of_a_function,1,0.30040018
Coordinate_system,Polar_coordinate_system,0,-0.071710706
Line¨Cline_intersection,Mathematics,1,0.001497271
Arithmetic,Product_topology,0,-0.008324545
Inverse_trigonometric_functions,Trigonometric_functions,1,0.073110008
Square_root,Degree_of_a_polynomial,0,-0.046800907
Cartesian_coordinate_system,Analytic_geometry,0,-0.012812789
Equality_(mathematics),Equation_solving,0,-0.061669656
Chord_(geometry),Geometry,1,0.220605891
Arithmetic,Multiplication,0,0.044742814
Matrix_(mathematics),Elementary_matrix,0,-0.721871048
Number,Product_topology,0,-0.024696461
Factorization,Mathematics,1,0.505918982
Inverse_trigonometric_functions,Multiplicative_inverse,0,0.060022657
Binomial_coefficient,Integer,1,0.193701526
Square_matrix,Matrix_(mathematics),1,0.54410813
Algebra,Fundamental_theorem_of_algebra,0,-0.005475513
Square_matrix,Square_(algebra),0,-0.046509527
Algebra,Square_(algebra),0,-0.14852127
Ellipse,Mathematics,1,0.139740472
Linear_equation,System_of_linear_equations,0,-0.028264644
Line_segment,Mathematics,1,0.296333586
Arithmetic,Natural_logarithm,0,0.038377046
Complex_number,Domain_of_a_function,0,-0.01234455
Integer,Division_(mathematics),0,-0.368268545
Coordinate_system,Change_of_variables,0,-0.038852014
Ellipse,Geometry,1,0.104741735
Image_(mathematics),Function_(mathematics),1,0.081068279
Basis_(linear_algebra),Number,1,-0.013767304
Geometry,Ellipse,0,-0.104741735
Polynomial_long_division,Graph_of_a_function,0,0.144983896
Mathematics,Inequality_(mathematics),0,-0.431936305
Number,Rotation_of_axes,0,-0.050369761
Sign_(mathematics),Algebra,0,0.088157529
Equation,Number,1,0.062917535
Circular_motion,Curve,1,0.004155076
Parity_(mathematics),Mathematics,1,0.25795819
Rationalisation_(mathematics),Complex_number,0,0.388132137
Function_(mathematics),Multiplicative_inverse,0,-0.108128156
Determinant,Vector_field,0,-0.048620313
Number,Equation,0,-0.062917535
Line_(geometry),Law_of_sines,0,-0.030352124
Mathematics,Secant_line,0,-0.429238404
Exponentiation,Logarithm,0,-0.030026137
Geometry,Asymptote,0,-0.198899606
Geometry,Complex_plane,0,-0.053691561
Symmetry,Mathematics,0,0.219894358
Base_(exponentiation),Exponentiation,1,0.404693776
Rectangle,Angle,1,0.153710124
Vector_(mathematics_and_physics),Vector_space,0,0.348010203
Maxima_and_minima,Injective_function,0,0.049112561
Function_composition,Domain_of_a_function,0,0.174101318
Graph_of_a_function,Mathematics,1,0.270530102
Vertical_line_test,Domain_of_a_function,0,0.235919408
Circle,Pythagorean_theorem,0,0.034469454
Binary_logarithm,Multiplication,1,0.052590261
Multiplication,Partial_fraction_decomposition,0,-0.105902298
Fundamental_theorem_of_algebra,Complex_number,1,0.177489329
Equation,Simultaneous_equations,0,0.008542963
Pythagorean_trigonometric_identity,Trigonometry,1,0.19404695
Union_(set_theory),Integer,0,0.121148545
Multiplication,Subtraction,0,-0.127966339
Mathematics,Plane_curve,0,-0.514953161
Analytic_geometry,Equation,1,-0.053885336
Complex_number,Interval_(mathematics),0,-0.075153252
Slope,Analytic_geometry,0,0.000692518
Elementary_matrix,Main_diagonal,1,-0.295939469
Graph_of_a_function,Analytic_geometry,0,-0.054275039
Number,Descartes'_rule_of_signs,0,-0.099657263
Negative_number,Real_number,0,0.310906459
Addition,Subtraction,0,-0.230781782
Exponentiation,Unit_circle,0,-0.023658243
Law_of_sines,Polygon,1,0.065166875
Linear_function,Linear_inequality,0,-0.11993749
Line_(geometry),Vector_field,0,0.009785089
Polynomial_long_division,Mathematics,1,0.404126706
Floor_and_ceiling_functions,Number,1,0.084403108
Geometry,Coordinate_system,0,-0.163976125
Unit_circle,Geometry,1,0.209954239
Coordinate_system,Analytic_geometry,0,0.018452296
Addition,Real_number,0,0.151383845
Scalar_(mathematics),Scalar_multiplication,0,-0.018798963
Mathematics,Quadratic_function,0,-0.44054221
Work_(physics),Force,1,0.139595364
Mathematics,Extended_real_number_line,0,-0.462530603
Multiplication,Distributive_property,0,-0.13260761
Scalar_multiplication,Work_(physics),0,-0.02236333
Polynomial,Quadratic_function,0,-0.292448749
Integer,Homogeneous_polynomial,0,-0.318973508
Area,Cone,0,-0.141032268
Dot_product,Number,1,0.023672041
Mathematics,Mathematical_induction,0,-0.336770706
Polygon,Geometry,1,0.325067036
Point_(geometry),Triangle,0,0.144577245
Integer,Nth_root,0,-0.396657255
Quadratic_formula,Number,1,0.051012993
Logarithm,Function_(mathematics),0,0.056298648
List_of_mathematical_symbols,Mathematics,1,0.510964881
Equality_(mathematics),Inequality_(mathematics),0,-0.086898274
Focus_(geometry),Geometry,1,0.285340884
Vertical_line_test,Line_(geometry),1,-0.002914102
Line_(geometry),Curve,0,0.147275371
Exponentiation,Complex_number,0,0.121473787
Sine,Identity_(mathematics),0,0.04197482
Quadratic_function,Quadratic_equation,0,0.193915378
Equality_(mathematics),Linear_inequality,0,-0.036504937
Curve,Circular_motion,0,-0.004155076
Cone,Line_(geometry),1,0.114826748
Vector_field,Vector_(mathematics_and_physics),1,-0.010413045
Multiplication,Factorization,0,-0.125717996
Origin_(mathematics),Point_(geometry),1,0.081048797
Multiplication,Exponential_function,0,0.058971857
Mathematics,Equation,0,-0.509292351
Multiplication,Arithmetic,1,-0.044742814
Geometry,Right_triangle,0,-0.43256167
Displacement_(vector),Force,0,0.3924109
Curve,Circle,0,0.011456721
Coproduct,Number,1,0.001989381
Square_matrix,Determinant,0,0.407546748
Pythagorean_theorem,Analytic_geometry,0,-0.033217518
Function_(mathematics),Graph_of_a_function,0,-0.078346471
Domain_of_a_function,Function_(mathematics),1,0.458400403
Arithmetic_mean,Arithmetic,1,-0.020613466
Logarithm,Multiplication,1,-0.111410061
Floor_and_ceiling_functions,Mathematics,1,0.346567237
Mathematics,Division_(mathematics),0,-0.365923419
Zero_of_a_function,Function_(mathematics),1,0.245593427
Polynomial,Synthetic_division,0,-0.478075681
Geometry,Solution_of_triangles,0,-0.221817437
Semi-major_axis,Focus_(geometry),0,-0.061817813
Triangle,Line_(geometry),1,-0.205942071
Natural_logarithm,Number,1,-0.041334398
Mathematics,Focus_(geometry),0,-0.32535752
Inverse_trigonometric_functions,Domain_of_a_function,0,0.09270818
Exponential_function,Number,1,-0.018619657
Edge_(geometry),Point_(geometry),1,0.026855601
Minor_(linear_algebra),Determinant,1,0.423173062
Complex_number,Pythagorean_theorem,0,-0.05987258
Mathematics,Binomial_heap,0,-0.082927487
Line_segment,Focus_(geometry),0,-0.073736466
Cubic_function,Mathematics,1,0.349725368
Polynomial,Algebraic_expression,0,-0.247753185
Natural_number,Geometry,0,0.015830314
Exponential_function,Slope,0,-0.126537116
Piecewise,Maxima_and_minima,0,-0.004700809
